codigo_provincia,provincia,anio,variable,valor
03,Alicante,2016,observaciones_alquiler_vivienda_colectiva,36267.0
03,Alicante,2016,observaciones_alquiler_vivienda_unifamiliar,6520.0
03,Alicante,2016,superficie_m2_mediana_vivienda_colectiva,90.0
03,Alicante,2016,superficie_m2_mediana_vivienda_unifamiliar,131.0
03,Alicante,2016,superficie_m2_p25_vivienda_colectiva,71.0
03,Alicante,2016,superficie_m2_p25_vivienda_unifamiliar,88.0
03,Alicante,2016,superficie_m2_p75_vivienda_colectiva,110.0
03,Alicante,2016,superficie_m2_p75_vivienda_unifamiliar,206.0
03,Alicante,2017,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,5.27777777777778
03,Alicante,2017,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,5.15463917525773
03,Alicante,2017,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.60576923076923
03,Alicante,2017,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,3.09888255150739
03,Alicante,2017,alquiler_mensual_eur_m2_p75_vivienda_colectiva,7.94376251414643
03,Alicante,2017,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,8.01503094606543
03,Alicante,2017,alquiler_mensual_total_eur_mediana_vivienda_colectiva,430.0
03,Alicante,2017,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,500.0
03,Alicante,2017,alquiler_mensual_total_eur_p25_vivienda_colectiva,320.0
03,Alicante,2017,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,346.458333333333
03,Alicante,2017,alquiler_mensual_total_eur_p75_vivienda_colectiva,665.0
03,Alicante,2017,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,840.57
03,Alicante,2017,observaciones_alquiler_vivienda_colectiva,39816.0
03,Alicante,2017,observaciones_alquiler_vivienda_unifamiliar,7138.0
03,Alicante,2017,superficie_m2_mediana_vivienda_colectiva,90.0
03,Alicante,2017,superficie_m2_mediana_vivienda_unifamiliar,131.0
03,Alicante,2017,superficie_m2_p25_vivienda_colectiva,70.0
03,Alicante,2017,superficie_m2_p25_vivienda_unifamiliar,87.0
03,Alicante,2017,superficie_m2_p75_vivienda_colectiva,110.0
03,Alicante,2017,superficie_m2_p75_vivienda_unifamiliar,206.0
03,Alicante,2018,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,5.46666666666667
03,Alicante,2018,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,5.37634408602151
03,Alicante,2018,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.73831775700935
03,Alicante,2018,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,3.22704714640198
03,Alicante,2018,alquiler_mensual_eur_m2_p75_vivienda_colectiva,8.24742268041237
03,Alicante,2018,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,8.47457627118644
03,Alicante,2018,alquiler_mensual_total_eur_mediana_vivienda_colectiva,450.0
03,Alicante,2018,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,534.01647781737
03,Alicante,2018,alquiler_mensual_total_eur_p25_vivienda_colectiva,333.333333333333
03,Alicante,2018,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,350.0
03,Alicante,2018,alquiler_mensual_total_eur_p75_vivienda_colectiva,700.0
03,Alicante,2018,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,900.0
03,Alicante,2018,observaciones_alquiler_vivienda_colectiva,42970.0
03,Alicante,2018,observaciones_alquiler_vivienda_unifamiliar,7717.0
03,Alicante,2018,superficie_m2_mediana_vivienda_colectiva,90.0
03,Alicante,2018,superficie_m2_mediana_vivienda_unifamiliar,129.0
03,Alicante,2018,superficie_m2_p25_vivienda_colectiva,70.0
03,Alicante,2018,superficie_m2_p25_vivienda_unifamiliar,87.0
03,Alicante,2018,superficie_m2_p75_vivienda_colectiva,110.0
03,Alicante,2018,superficie_m2_p75_vivienda_unifamiliar,204.0
04,Almería,2015,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,4.76190476190476
04,Almería,2015,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,3.6734693877551
04,Almería,2015,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.39717171717172
04,Almería,2015,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,2.41796440489433
04,Almería,2015,alquiler_mensual_eur_m2_p75_vivienda_colectiva,7.11864406779661
04,Almería,2015,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,5.69362894616441
04,Almería,2015,alquiler_mensual_total_eur_mediana_vivienda_colectiva,380.0
04,Almería,2015,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,400.0
