anio,variable,grupo,unidad,frecuencia,agregacion_anual,observaciones_disponibles,primera_fecha,ultima_fecha,observaciones_esperadas,cobertura_completa
2015,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2015-01-01,2015-12-01,12,True
2015,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2015-01-01,2015-12-01,12,True
2015,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2015-01-01,2015-12-01,12,True
2015,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2015-01-01,2015-12-01,12,True
2015,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2015-01-01,2015-12-01,12,True
2015,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2015-01-01,2015-12-01,12,True
2015,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2015-03-01,2015-12-01,4,True
2015,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2015-01-01,2015-12-01,12,True
2015,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2015-01-01,2015-12-01,12,True
2015,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2015-01-01,2015-12-01,12,True
2015,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2015-01-01,2015-12-01,12,True
2015,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2015-01-01,2015-12-01,12,True
2016,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2016-01-01,2016-12-01,12,True
2016,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2016-01-01,2016-12-01,12,True
2016,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2016-01-01,2016-12-01,12,True
2016,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2016-01-01,2016-12-01,12,True
2016,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2016-01-01,2016-12-01,12,True
2016,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2016-01-01,2016-12-01,12,True
2016,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2016-03-01,2016-12-01,4,True
2016,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2016-01-01,2016-12-01,12,True
2016,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2016-01-01,2016-12-01,12,True
2016,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2016-01-01,2016-12-01,12,True
2016,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2016-01-01,2016-12-01,12,True
2016,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2016-01-01,2016-12-01,12,True
2017,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2017-01-01,2017-12-01,12,True
2017,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2017-01-01,2017-12-01,12,True
2017,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2017-01-01,2017-12-01,12,True
2017,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2017-01-01,2017-12-01,12,True
2017,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2017-01-01,2017-12-01,12,True
2017,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2017-01-01,2017-12-01,12,True
2017,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,10,2017-03-01,2017-12-01,12,False
2017,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2017-03-01,2017-12-01,4,True
2017,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2017-01-01,2017-12-01,12,True
2017,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2017-01-01,2017-12-01,12,True
2017,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2017-01-01,2017-12-01,12,True
2017,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2017-01-01,2017-12-01,12,True
2017,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2017-01-01,2017-12-01,12,True
2018,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2018-01-01,2018-12-01,12,True
2018,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2018-01-01,2018-12-01,12,True
2018,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2018-01-01,2018-12-01,12,True
2018,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2018-01-01,2018-12-01,12,True
2018,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2018-01-01,2018-12-01,12,True
2018,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2018-01-01,2018-12-01,12,True
2018,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,12,2018-01-01,2018-12-01,12,True
2018,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2018-03-01,2018-12-01,4,True
2018,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2018-01-01,2018-12-01,12,True
2018,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2018-01-01,2018-12-01,12,True
2018,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2018-01-01,2018-12-01,12,True
2018,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2018-01-01,2018-12-01,12,True
2018,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2018-01-01,2018-12-01,12,True
2019,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2019-01-01,2019-12-01,12,True
2019,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2019-01-01,2019-12-01,12,True
2019,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2019-01-01,2019-12-01,12,True
2019,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2019-01-01,2019-12-01,12,True
2019,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2019-01-01,2019-12-01,12,True
2019,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2019-01-01,2019-12-01,12,True
2019,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,12,2019-01-01,2019-12-01,12,True
2019,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2019-03-01,2019-12-01,4,True
2019,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2019-01-01,2019-12-01,12,True
2019,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2019-01-01,2019-12-01,12,True
2019,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2019-01-01,2019-12-01,12,True
2019,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2019-01-01,2019-12-01,12,True
2019,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2019-01-01,2019-12-01,12,True
2020,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2020-01-01,2020-12-01,12,True
2020,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2020-01-01,2020-12-01,12,True
2020,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2020-01-01,2020-12-01,12,True
2020,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2020-01-01,2020-12-01,12,True
2020,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2020-01-01,2020-12-01,12,True
2020,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2020-01-01,2020-12-01,12,True
2020,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,12,2020-01-01,2020-12-01,12,True
2020,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2020-03-01,2020-12-01,4,True
2020,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2020-01-01,2020-12-01,12,True
2020,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2020-01-01,2020-12-01,12,True
2020,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2020-01-01,2020-12-01,12,True
2020,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2020-01-01,2020-12-01,12,True
2020,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2020-01-01,2020-12-01,12,True
2021,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2021-01-01,2021-12-01,12,True
2021,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2021-01-01,2021-12-01,12,True
2021,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2021-01-01,2021-12-01,12,True
2021,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2021-01-01,2021-12-01,12,True
2021,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2021-01-01,2021-12-01,12,True
2021,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2021-01-01,2021-12-01,12,True
2021,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,12,2021-01-01,2021-12-01,12,True
2021,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2021-03-01,2021-12-01,4,True
2021,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2021-01-01,2021-12-01,12,True
2021,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2021-01-01,2021-12-01,12,True
2021,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2021-01-01,2021-12-01,12,True
2021,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2021-01-01,2021-12-01,12,True
2021,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2021-01-01,2021-12-01,12,True
2022,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2022-01-01,2022-12-01,12,True
2022,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2022-01-01,2022-12-01,12,True
2022,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2022-01-01,2022-12-01,12,True
2022,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2022-01-01,2022-12-01,12,True
2022,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2022-01-01,2022-12-01,12,True
2022,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2022-01-01,2022-12-01,12,True
2022,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,12,2022-01-01,2022-12-01,12,True
2022,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2022-03-01,2022-12-01,4,True
2022,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2022-01-01,2022-12-01,12,True
2022,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2022-01-01,2022-12-01,12,True
2022,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2022-01-01,2022-12-01,12,True
2022,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2022-01-01,2022-12-01,12,True
2022,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2022-01-01,2022-12-01,12,True
2023,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2023-01-01,2023-12-01,12,True
2023,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2023-01-01,2023-12-01,12,True
2023,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2023-01-01,2023-12-01,12,True
2023,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2023-01-01,2023-12-01,12,True
2023,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2023-01-01,2023-12-01,12,True
2023,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2023-01-01,2023-12-01,12,True
2023,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,12,2023-01-01,2023-12-01,12,True
2023,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
