codigo_provincia,provincia,anio,establecimientos_abiertos_estimados,grado_ocupacion_habitaciones_pct,grado_ocupacion_plazas_fin_semana_pct,grado_ocupacion_plazas_pct,habitaciones_estimadas,personal_empleado,plazas_estimadas
03,Alicante/Alacant,2015,432.1666666666667,65.985,71.00416666666666,64.20083333333334,34063.583333333336,8335.416666666666,66797.75
03,Alicante/Alacant,2016,428.8333333333333,70.99583333333334,73.75,67.72416666666668,34226.666666666664,8828.416666666666,67418.66666666667
03,Alicante/Alacant,2017,443.0,71.30083333333333,73.64999999999999,67.57166666666667,34831.75,9407.416666666666,68838.25
03,Alicante/Alacant,2018,449.75,70.13166666666667,71.395,65.40166666666666,35147.333333333336,9483.916666666666,70604.75
03,Alicante/Alacant,2019,464.0,69.97083333333333,70.235,63.77,35316.333333333336,9723.416666666666,72176.0
03,Alicante/Alacant,2020,289.5833333333333,32.020833333333336,32.475,27.53833333333333,16949.333333333332,4055.0833333333335,34924.25
03,Alicante/Alacant,2021,367.1666666666667,43.4675,45.73666666666667,38.223333333333336,22498.916666666668,5514.75,46511.5
03,Alicante/Alacant,2022,456.25,64.40166666666667,64.42666666666666,56.91583333333333,33630.166666666664,9251.0,70686.08333333333
03,Alicante/Alacant,2023,470.25,68.115,67.635,59.935833333333335,35261.083333333336,9873.416666666666,74167.91666666667
03,Alicante/Alacant,2024,499.5833333333333,71.53166666666667,68.98,62.850833333333334,36159.416666666664,10260.333333333334,76293.75
03,Alicante/Alacant,2025,546.1666666666666,70.9575,68.99166666666666,62.29583333333334,36901.833333333336,10385.833333333334,78657.08333333333
04,Almería,2015,193.16666666666666,49.72833333333333,44.86833333333333,39.14,11029.583333333334,2758.5,28816.166666666668
04,Almería,2016,195.16666666666666,56.88916666666666,48.89083333333334,44.27916666666667,11465.333333333334,3079.1666666666665,29665.583333333332
04,Almería,2017,205.75,56.62416666666667,49.531666666666666,44.81666666666666,11419.0,3205.0833333333335,29465.25
04,Almería,2018,203.66666666666666,56.6625,49.189166666666665,44.15833333333333,11493.916666666666,3114.6666666666665,29973.083333333332
04,Almería,2019,194.83333333333334,54.51083333333333,48.8775,42.79833333333334,11306.0,3138.6666666666665,29753.0
04,Almería,2020,125.58333333333333,29.53333333333333,24.856666666666666,21.775000000000002,5867.25,1226.5,14644.5
04,Almería,2021,138.33333333333334,41.38666666666666,35.998333333333335,31.639166666666668,7486.5,1847.6666666666667,18924.083333333332
04,Almería,2022,179.91666666666666,53.04749999999999,47.205000000000005,40.99666666666666,10189.25,2944.4166666666665,25987.583333333332
04,Almería,2023,191.33333333333334,53.318333333333335,47.906666666666666,41.336666666666666,10803.0,3135.25,27272.583333333332
04,Almería,2024,199.0,55.3425,48.34,42.380833333333335,11128.083333333334,3291.1666666666665,28528.666666666668
04,Almería,2025,190.5,57.715833333333336,50.69499999999999,44.064166666666665,10949.083333333334,3366.25,28553.833333333332
05,Ávila,2015,102.08333333333333,36.49,44.94166666666666,32.074999999999996,2462.25,578.75,4851.25
05,Ávila,2016,96.75,34.0775,42.97333333333333,30.685833333333335,2328.0833333333335,543.0833333333334,4593.75
05,Ávila,2017,102.08333333333333,37.524166666666666,48.350833333333334,34.6575,2393.5833333333335,571.8333333333334,4732.25
05,Ávila,2018,99.66666666666667,37.560833333333335,50.104166666666664,34.079166666666666,2449.5,575.25,4867.583333333333
05,Ávila,2019,101.75,38.498333333333335,50.20166666666666,34.92,2476.25,582.4166666666666,4927.833333333333
05,Ávila,2021,80.41666666666667,29.055000000000003,34.87833333333334,24.8275,1961.5,383.4166666666667,3961.75
05,Ávila,2022,95.5,37.81,47.34,32.299166666666665,2301.5833333333335,524.4166666666666,4691.0
05,Ávila,2023,96.58333333333333,41.809999999999995,50.56166666666667,35.92333333333333,2350.5833333333335,547.75,4790.916666666667
05,Ávila,2024,99.33333333333333,41.9325,51.80083333333334,36.41166666666667,2363.9166666666665,572.4166666666666,4822.666666666667
05,Ávila,2025,98.58333333333333,39.865833333333335,48.86833333333333,34.681666666666665,2370.4166666666665,590.3333333333334,4871.916666666667
06,Badajoz,2015,193.5,32.82333333333333,36.62416666666667,29.617500000000003,5005.583333333333,1042.75,9472.25
06,Badajoz,2016,194.41666666666666,33.093333333333334,35.55833333333333,29.55666666666667,5098.083333333333,1040.6666666666667,9639.416666666666
