codigo_provincia,provincia,anio,poblacion_hombres,poblacion_mujeres,poblacion_total,poblacion_0_17,poblacion_18_34,poblacion_35_64,poblacion_65_mas,suma_poblacion_edades,edad_media_aprox,pct_0_17,pct_18_34,pct_35_64,pct_65_mas,indice_envejecimiento,tasa_dependencia,pct_mujeres,razon_masculinidad,diferencia_total_edades
07,"Balears, Illes",2019,578751,579177,1157928,207849.0,240086.0,528282.0,207212.0,1183429,41.80028037169953,17.95007979770763,20.73410436572913,45.623043919829215,17.89506774169033,99.69352751276166,54.01851716885659,50.018394926109394,99.92644735547164,-25501
07,"Balears, Illes",2020,588145,588671,1176816,208886.0,244554.0,537515.0,212091.0,1203046,41.968684489204904,17.750098571059535,20.780988701717177,45.675364712920285,18.02244361055594,101.53432973009201,53.82862637439919,50.022348438498454,99.91064618437123,-26230
07,"Balears, Illes",2021,590990,592425,1183415,208150.0,243185.0,542392.0,216532.0,1210259,42.23793584678982,17.58892696137872,20.54942687053992,45.83278055458145,18.29721610762074,104.02690367523421,54.05988209939955,50.060629618519286,99.7577752458117,-26844
07,"Balears, Illes",2022,592100,594943,1187043,207001.0,240654.0,544572.0,222381.0,1214608,42.568698707731215,17.43837417852597,20.27340205872913,45.876349887914756,18.734030696444865,107.42991579750823,54.6826009327251,50.11975134851897,99.52213909567807,-27565
07,"Balears, Illes",2023,602649,607257,1209906,206931.0,249507.0,553882.0,227280.0,1237600,42.68385180995475,17.103064204987824,20.622015263995717,45.77892828037881,18.7849303995517,109.83371268683764,54.047416631295675,50.19042801672196,99.24117795266254,-27694
08,Barcelona,2015,2657305,2795838,5453143,1010185.0,1039356.0,2395495.0,1162833.0,5607869,42.94548178639694,18.524821373655524,19.059760582108336,43.928703135054405,21.324087778369282,115.11089552903677,63.26382134188645,51.2702124261183,95.04502764466325,-154726
08,Barcelona,2016,2666417,2806509,5472926,1012315.0,1020803.0,2418414.0,1182523.0,5634055,43.18990815673613,18.496778505684162,18.65186921949977,44.18868444411636,21.606778531264627,116.81373880659676,63.81795623829494,51.279863824213955,95.00831816324124,-161129
08,Barcelona,2017,2682414,2824998,5507412,1017480.0,1013432.0,2440013.0,1203876.0,5674801,43.40112419801152,18.474739133371536,18.401238185921084,44.30416682100413,21.859196297643976,118.3193772850572,64.32290075562229,51.294473701985616,94.95277518780544,-167389
08,Barcelona,2018,2706061,2850212,5556273,1021115.0,1024393.0,2458638.0,1225085.0,5729231,43.5450052546319,18.377696704247615,18.436693085454944,44.249769584755825,22.04868263312476,119.97522316291504,64.48980787136261,51.297191480692184,94.94244638644423,-172958
08,Barcelona,2019,2741102,2881602,5622704,1022121.0,1051280.0,2482042.0,1245728.0,5801171,43.66791325406543,18.178460043423947,18.697053944152138,44.14320938822318,22.155318864375573,121.87676410131482,64.18461153554644,51.24939886574146,95.12423991932265,-178467
