codigo_provincia,provincia,anio,trimestre,periodo,sexo,variable,valor
15,"Coruña, A",2024,2,2024T2,hombres,tasa_paro_pct,7.4
15,"Coruña, A",2024,2,2024T2,mujeres,tasa_actividad_pct,48.17
15,"Coruña, A",2024,2,2024T2,mujeres,tasa_empleo_pct,44.26
15,"Coruña, A",2024,2,2024T2,mujeres,tasa_paro_pct,8.11
15,"Coruña, A",2024,2,2024T2,total,tasa_actividad_pct,52.86
15,"Coruña, A",2024,2,2024T2,total,tasa_empleo_pct,48.77
15,"Coruña, A",2024,2,2024T2,total,tasa_paro_pct,7.74
15,"Coruña, A",2024,3,2024T3,hombres,tasa_actividad_pct,58.07
15,"Coruña, A",2024,3,2024T3,hombres,tasa_empleo_pct,53.66
15,"Coruña, A",2024,3,2024T3,hombres,tasa_paro_pct,7.59
15,"Coruña, A",2024,3,2024T3,mujeres,tasa_actividad_pct,48.92
15,"Coruña, A",2024,3,2024T3,mujeres,tasa_empleo_pct,45.03
15,"Coruña, A",2024,3,2024T3,mujeres,tasa_paro_pct,7.96
15,"Coruña, A",2024,3,2024T3,total,tasa_actividad_pct,53.26
15,"Coruña, A",2024,3,2024T3,total,tasa_empleo_pct,49.12
15,"Coruña, A",2024,3,2024T3,total,tasa_paro_pct,7.77
15,"Coruña, A",2024,4,2024T4,hombres,tasa_actividad_pct,56.59
15,"Coruña, A",2024,4,2024T4,hombres,tasa_empleo_pct,53.24
15,"Coruña, A",2024,4,2024T4,hombres,tasa_paro_pct,5.92
15,"Coruña, A",2024,4,2024T4,mujeres,tasa_actividad_pct,49.18
15,"Coruña, A",2024,4,2024T4,mujeres,tasa_empleo_pct,44.93
15,"Coruña, A",2024,4,2024T4,mujeres,tasa_paro_pct,8.64
15,"Coruña, A",2024,4,2024T4,total,tasa_actividad_pct,52.7
15,"Coruña, A",2024,4,2024T4,total,tasa_empleo_pct,48.88
15,"Coruña, A",2024,4,2024T4,total,tasa_paro_pct,7.26
15,"Coruña, A",2025,1,2025T1,hombres,tasa_actividad_pct,56.95
15,"Coruña, A",2025,1,2025T1,hombres,tasa_empleo_pct,52.99
15,"Coruña, A",2025,1,2025T1,hombres,tasa_paro_pct,6.95
15,"Coruña, A",2025,1,2025T1,mujeres,tasa_actividad_pct,49.66
15,"Coruña, A",2025,1,2025T1,mujeres,tasa_empleo_pct,45.8
15,"Coruña, A",2025,1,2025T1,mujeres,tasa_paro_pct,7.76
15,"Coruña, A",2025,1,2025T1,total,tasa_actividad_pct,53.12
15,"Coruña, A",2025,1,2025T1,total,tasa_empleo_pct,49.22
15,"Coruña, A",2025,1,2025T1,total,tasa_paro_pct,7.35
15,"Coruña, A",2025,2,2025T2,hombres,tasa_actividad_pct,56.82
15,"Coruña, A",2025,2,2025T2,hombres,tasa_empleo_pct,52.58
15,"Coruña, A",2025,2,2025T2,hombres,tasa_paro_pct,7.45
15,"Coruña, A",2025,2,2025T2,mujeres,tasa_actividad_pct,50.15
15,"Coruña, A",2025,2,2025T2,mujeres,tasa_empleo_pct,46.71
15,"Coruña, A",2025,2,2025T2,mujeres,tasa_paro_pct,6.86
15,"Coruña, A",2025,2,2025T2,total,tasa_actividad_pct,53.32
15,"Coruña, A",2025,2,2025T2,total,tasa_empleo_pct,49.5
15,"Coruña, A",2025,2,2025T2,total,tasa_paro_pct,7.16
15,"Coruña, A",2025,3,2025T3,hombres,tasa_actividad_pct,56.86
15,"Coruña, A",2025,3,2025T3,hombres,tasa_empleo_pct,53.81
15,"Coruña, A",2025,3,2025T3,hombres,tasa_paro_pct,5.38
15,"Coruña, A",2025,3,2025T3,mujeres,tasa_actividad_pct,51.47
15,"Coruña, A",2025,3,2025T3,mujeres,tasa_empleo_pct,47.23
15,"Coruña, A",2025,3,2025T3,mujeres,tasa_paro_pct,8.23
15,"Coruña, A",2025,3,2025T3,total,tasa_actividad_pct,54.02
15,"Coruña, A",2025,3,2025T3,total,tasa_empleo_pct,50.35
15,"Coruña, A",2025,3,2025T3,total,tasa_paro_pct,6.81
15,"Coruña, A",2025,4,2025T4,hombres,tasa_actividad_pct,57.97
15,"Coruña, A",2025,4,2025T4,hombres,tasa_empleo_pct,54.19
15,"Coruña, A",2025,4,2025T4,hombres,tasa_paro_pct,6.52
15,"Coruña, A",2025,4,2025T4,mujeres,tasa_actividad_pct,51.44
15,"Coruña, A",2025,4,2025T4,mujeres,tasa_empleo_pct,47.04
15,"Coruña, A",2025,4,2025T4,mujeres,tasa_paro_pct,8.56
15,"Coruña, A",2025,4,2025T4,total,tasa_actividad_pct,54.53
15,"Coruña, A",2025,4,2025T4,total,tasa_empleo_pct,50.43
15,"Coruña, A",2025,4,2025T4,total,tasa_paro_pct,7.53
16,Cuenca,2015,1,2015T1,hombres,tasa_actividad_pct,61.71
16,Cuenca,2015,1,2015T1,hombres,tasa_empleo_pct,46.06
16,Cuenca,2015,1,2015T1,hombres,tasa_paro_pct,25.36
16,Cuenca,2015,1,2015T1,mujeres,tasa_actividad_pct,45.26
16,Cuenca,2015,1,2015T1,mujeres,tasa_empleo_pct,33.28
16,Cuenca,2015,1,2015T1,mujeres,tasa_paro_pct,26.47
16,Cuenca,2015,1,2015T1,total,tasa_actividad_pct,53.62
16,Cuenca,2015,1,2015T1,total,tasa_empleo_pct,39.78
16,Cuenca,2015,1,2015T1,total,tasa_paro_pct,25.82
16,Cuenca,2015,2,2015T2,hombres,tasa_actividad_pct,61.68
16,Cuenca,2015,2,2015T2,hombres,tasa_empleo_pct,48.57
16,Cuenca,2015,2,2015T2,hombres,tasa_paro_pct,21.25
16,Cuenca,2015,2,2015T2,mujeres,tasa_actividad_pct,44.48
16,Cuenca,2015,2,2015T2,mujeres,tasa_empleo_pct,32.25
16,Cuenca,2015,2,2015T2,mujeres,tasa_paro_pct,27.5
16,Cuenca,2015,2,2015T2,total,tasa_actividad_pct,53.22
16,Cuenca,2015,2,2015T2,total,tasa_empleo_pct,40.54
16,Cuenca,2015,2,2015T2,total,tasa_paro_pct,23.82
16,Cuenca,2015,3,2015T3,hombres,tasa_actividad_pct,61.53
16,Cuenca,2015,3,2015T3,hombres,tasa_empleo_pct,49.5
16,Cuenca,2015,3,2015T3,hombres,tasa_paro_pct,19.55
16,Cuenca,2015,3,2015T3,mujeres,tasa_actividad_pct,43.68
16,Cuenca,2015,3,2015T3,mujeres,tasa_empleo_pct,32.47
16,Cuenca,2015,3,2015T3,mujeres,tasa_paro_pct,25.66
16,Cuenca,2015,3,2015T3,total,tasa_actividad_pct,52.75
16,Cuenca,2015,3,2015T3,total,tasa_empleo_pct,41.12
16,Cuenca,2015,3,2015T3,total,tasa_paro_pct,22.04
16,Cuenca,2015,4,2015T4,hombres,tasa_actividad_pct,62.63
16,Cuenca,2015,4,2015T4,hombres,tasa_empleo_pct,51.01
16,Cuenca,2015,4,2015T4,hombres,tasa_paro_pct,18.55
16,Cuenca,2015,4,2015T4,mujeres,tasa_actividad_pct,44.86
16,Cuenca,2015,4,2015T4,mujeres,tasa_empleo_pct,36.29
16,Cuenca,2015,4,2015T4,mujeres,tasa_paro_pct,19.1
16,Cuenca,2015,4,2015T4,total,tasa_actividad_pct,53.89
16,Cuenca,2015,4,2015T4,total,tasa_empleo_pct,43.77
16,Cuenca,2015,4,2015T4,total,tasa_paro_pct,18.78
16,Cuenca,2016,1,2016T1,hombres,tasa_actividad_pct,64.84
16,Cuenca,2016,1,2016T1,hombres,tasa_empleo_pct,52.48
16,Cuenca,2016,1,2016T1,hombres,tasa_paro_pct,19.07
16,Cuenca,2016,1,2016T1,mujeres,tasa_actividad_pct,46.79
16,Cuenca,2016,1,2016T1,mujeres,tasa_empleo_pct,37.05
16,Cuenca,2016,1,2016T1,mujeres,tasa_paro_pct,20.82
16,Cuenca,2016,1,2016T1,total,tasa_actividad_pct,55.96
16,Cuenca,2016,1,2016T1,total,tasa_empleo_pct,44.88
16,Cuenca,2016,1,2016T1,total,tasa_paro_pct,19.79
16,Cuenca,2016,2,2016T2,hombres,tasa_actividad_pct,65.32
16,Cuenca,2016,2,2016T2,hombres,tasa_empleo_pct,53.58
16,Cuenca,2016,2,2016T2,hombres,tasa_paro_pct,17.96
16,Cuenca,2016,2,2016T2,mujeres,tasa_actividad_pct,44.84
16,Cuenca,2016,2,2016T2,mujeres,tasa_empleo_pct,35.41
16,Cuenca,2016,2,2016T2,mujeres,tasa_paro_pct,21.03
16,Cuenca,2016,2,2016T2,total,tasa_actividad_pct,55.24
16,Cuenca,2016,2,2016T2,total,tasa_empleo_pct,44.64
16,Cuenca,2016,2,2016T2,total,tasa_paro_pct,19.19
16,Cuenca,2016,3,2016T3,hombres,tasa_actividad_pct,68.66
16,Cuenca,2016,3,2016T3,hombres,tasa_empleo_pct,56.44
16,Cuenca,2016,3,2016T3,hombres,tasa_paro_pct,17.8
16,Cuenca,2016,3,2016T3,mujeres,tasa_actividad_pct,46.93
16,Cuenca,2016,3,2016T3,mujeres,tasa_empleo_pct,37.24
16,Cuenca,2016,3,2016T3,mujeres,tasa_paro_pct,20.64
16,Cuenca,2016,3,2016T3,total,tasa_actividad_pct,57.96
16,Cuenca,2016,3,2016T3,total,tasa_empleo_pct,46.99
16,Cuenca,2016,3,2016T3,total,tasa_paro_pct,18.93
16,Cuenca,2016,4,2016T4,hombres,tasa_actividad_pct,66.32
16,Cuenca,2016,4,2016T4,hombres,tasa_empleo_pct,58.74
16,Cuenca,2016,4,2016T4,hombres,tasa_paro_pct,11.44
16,Cuenca,2016,4,2016T4,mujeres,tasa_actividad_pct,45.93
16,Cuenca,2016,4,2016T4,mujeres,tasa_empleo_pct,37.58
16,Cuenca,2016,4,2016T4,mujeres,tasa_paro_pct,18.18
16,Cuenca,2016,4,2016T4,total,tasa_actividad_pct,56.28
16,Cuenca,2016,4,2016T4,total,tasa_empleo_pct,48.32
16,Cuenca,2016,4,2016T4,total,tasa_paro_pct,14.15
16,Cuenca,2017,1,2017T1,hombres,tasa_actividad_pct,66.7
16,Cuenca,2017,1,2017T1,hombres,tasa_empleo_pct,57.42
16,Cuenca,2017,1,2017T1,hombres,tasa_paro_pct,13.91
16,Cuenca,2017,1,2017T1,mujeres,tasa_actividad_pct,46.58
16,Cuenca,2017,1,2017T1,mujeres,tasa_empleo_pct,36.42
16,Cuenca,2017,1,2017T1,mujeres,tasa_paro_pct,21.81
16,Cuenca,2017,1,2017T1,total,tasa_actividad_pct,56.79
16,Cuenca,2017,1,2017T1,total,tasa_empleo_pct,47.08
16,Cuenca,2017,1,2017T1,total,tasa_paro_pct,17.1
16,Cuenca,2017,2,2017T2,hombres,tasa_actividad_pct,64.61
16,Cuenca,2017,2,2017T2,hombres,tasa_empleo_pct,55.33
16,Cuenca,2017,2,2017T2,hombres,tasa_paro_pct,14.36
16,Cuenca,2017,2,2017T2,mujeres,tasa_actividad_pct,44.64
16,Cuenca,2017,2,2017T2,mujeres,tasa_empleo_pct,36.72
16,Cuenca,2017,2,2017T2,mujeres,tasa_paro_pct,17.75
16,Cuenca,2017,2,2017T2,total,tasa_actividad_pct,54.77
16,Cuenca,2017,2,2017T2,total,tasa_empleo_pct,46.16
16,Cuenca,2017,2,2017T2,total,tasa_paro_pct,15.73
16,Cuenca,2017,3,2017T3,hombres,tasa_actividad_pct,62.85
16,Cuenca,2017,3,2017T3,hombres,tasa_empleo_pct,55.87
16,Cuenca,2017,3,2017T3,hombres,tasa_paro_pct,11.11
16,Cuenca,2017,3,2017T3,mujeres,tasa_actividad_pct,45.44
16,Cuenca,2017,3,2017T3,mujeres,tasa_empleo_pct,37.65
16,Cuenca,2017,3,2017T3,mujeres,tasa_paro_pct,17.15
16,Cuenca,2017,3,2017T3,total,tasa_actividad_pct,54.28
16,Cuenca,2017,3,2017T3,total,tasa_empleo_pct,46.89
16,Cuenca,2017,3,2017T3,total,tasa_paro_pct,13.6
16,Cuenca,2017,4,2017T4,hombres,tasa_actividad_pct,63.27
16,Cuenca,2017,4,2017T4,hombres,tasa_empleo_pct,54.43
16,Cuenca,2017,4,2017T4,hombres,tasa_paro_pct,13.97
16,Cuenca,2017,4,2017T4,mujeres,tasa_actividad_pct,48.11
16,Cuenca,2017,4,2017T4,mujeres,tasa_empleo_pct,37.75
16,Cuenca,2017,4,2017T4,mujeres,tasa_paro_pct,21.53
16,Cuenca,2017,4,2017T4,total,tasa_actividad_pct,55.81
16,Cuenca,2017,4,2017T4,total,tasa_empleo_pct,46.22
16,Cuenca,2017,4,2017T4,total,tasa_paro_pct,17.18
16,Cuenca,2018,1,2018T1,hombres,tasa_actividad_pct,62.75
16,Cuenca,2018,1,2018T1,hombres,tasa_empleo_pct,53.77
16,Cuenca,2018,1,2018T1,hombres,tasa_paro_pct,14.31
16,Cuenca,2018,1,2018T1,mujeres,tasa_actividad_pct,44.98
16,Cuenca,2018,1,2018T1,mujeres,tasa_empleo_pct,37.55
16,Cuenca,2018,1,2018T1,mujeres,tasa_paro_pct,16.5
16,Cuenca,2018,1,2018T1,total,tasa_actividad_pct,54.0
16,Cuenca,2018,1,2018T1,total,tasa_empleo_pct,45.79
16,Cuenca,2018,1,2018T1,total,tasa_paro_pct,15.21
16,Cuenca,2018,2,2018T2,hombres,tasa_actividad_pct,62.63
16,Cuenca,2018,2,2018T2,hombres,tasa_empleo_pct,53.23
16,Cuenca,2018,2,2018T2,hombres,tasa_paro_pct,15.01
16,Cuenca,2018,2,2018T2,mujeres,tasa_actividad_pct,46.26
16,Cuenca,2018,2,2018T2,mujeres,tasa_empleo_pct,38.0
16,Cuenca,2018,2,2018T2,mujeres,tasa_paro_pct,17.87
16,Cuenca,2018,2,2018T2,total,tasa_actividad_pct,54.57
16,Cuenca,2018,2,2018T2,total,tasa_empleo_pct,45.73
16,Cuenca,2018,2,2018T2,total,tasa_paro_pct,16.2
16,Cuenca,2018,3,2018T3,hombres,tasa_actividad_pct,61.72
16,Cuenca,2018,3,2018T3,hombres,tasa_empleo_pct,52.45
16,Cuenca,2018,3,2018T3,hombres,tasa_paro_pct,15.01
16,Cuenca,2018,3,2018T3,mujeres,tasa_actividad_pct,47.76
16,Cuenca,2018,3,2018T3,mujeres,tasa_empleo_pct,38.93
16,Cuenca,2018,3,2018T3,mujeres,tasa_paro_pct,18.49
16,Cuenca,2018,3,2018T3,total,tasa_actividad_pct,54.85
16,Cuenca,2018,3,2018T3,total,tasa_empleo_pct,45.8
16,Cuenca,2018,3,2018T3,total,tasa_paro_pct,16.5
16,Cuenca,2018,4,2018T4,hombres,tasa_actividad_pct,63.18
16,Cuenca,2018,4,2018T4,hombres,tasa_empleo_pct,55.77
16,Cuenca,2018,4,2018T4,hombres,tasa_paro_pct,11.73
16,Cuenca,2018,4,2018T4,mujeres,tasa_actividad_pct,51.3
16,Cuenca,2018,4,2018T4,mujeres,tasa_empleo_pct,43.0
16,Cuenca,2018,4,2018T4,mujeres,tasa_paro_pct,16.18
16,Cuenca,2018,4,2018T4,total,tasa_actividad_pct,57.33
16,Cuenca,2018,4,2018T4,total,tasa_empleo_pct,49.48
16,Cuenca,2018,4,2018T4,total,tasa_paro_pct,13.69
16,Cuenca,2019,1,2019T1,hombres,tasa_actividad_pct,63.3
16,Cuenca,2019,1,2019T1,hombres,tasa_empleo_pct,57.45
16,Cuenca,2019,1,2019T1,hombres,tasa_paro_pct,9.24
16,Cuenca,2019,1,2019T1,mujeres,tasa_actividad_pct,48.6
16,Cuenca,2019,1,2019T1,mujeres,tasa_empleo_pct,42.32
16,Cuenca,2019,1,2019T1,mujeres,tasa_paro_pct,12.93
16,Cuenca,2019,1,2019T1,total,tasa_actividad_pct,56.06
16,Cuenca,2019,1,2019T1,total,tasa_empleo_pct,50.0
16,Cuenca,2019,1,2019T1,total,tasa_paro_pct,10.81
16,Cuenca,2019,2,2019T2,hombres,tasa_actividad_pct,61.95
16,Cuenca,2019,2,2019T2,hombres,tasa_empleo_pct,54.92
16,Cuenca,2019,2,2019T2,hombres,tasa_paro_pct,11.34
16,Cuenca,2019,2,2019T2,mujeres,tasa_actividad_pct,50.13
16,Cuenca,2019,2,2019T2,mujeres,tasa_empleo_pct,42.66
16,Cuenca,2019,2,2019T2,mujeres,tasa_paro_pct,14.9
16,Cuenca,2019,2,2019T2,total,tasa_actividad_pct,56.13
16,Cuenca,2019,2,2019T2,total,tasa_empleo_pct,48.89
16,Cuenca,2019,2,2019T2,total,tasa_paro_pct,12.91
16,Cuenca,2019,3,2019T3,hombres,tasa_actividad_pct,63.83
16,Cuenca,2019,3,2019T3,hombres,tasa_empleo_pct,55.51
16,Cuenca,2019,3,2019T3,hombres,tasa_paro_pct,13.04
16,Cuenca,2019,3,2019T3,mujeres,tasa_actividad_pct,49.34
16,Cuenca,2019,3,2019T3,mujeres,tasa_empleo_pct,41.87
16,Cuenca,2019,3,2019T3,mujeres,tasa_paro_pct,15.12
16,Cuenca,2019,3,2019T3,total,tasa_actividad_pct,56.69
16,Cuenca,2019,3,2019T3,total,tasa_empleo_pct,48.79
16,Cuenca,2019,3,2019T3,total,tasa_paro_pct,13.93
16,Cuenca,2019,4,2019T4,hombres,tasa_actividad_pct,65.28
16,Cuenca,2019,4,2019T4,hombres,tasa_empleo_pct,57.62
16,Cuenca,2019,4,2019T4,hombres,tasa_paro_pct,11.74
16,Cuenca,2019,4,2019T4,mujeres,tasa_actividad_pct,46.64
16,Cuenca,2019,4,2019T4,mujeres,tasa_empleo_pct,37.9
16,Cuenca,2019,4,2019T4,mujeres,tasa_paro_pct,18.74
16,Cuenca,2019,4,2019T4,total,tasa_actividad_pct,56.1
16,Cuenca,2019,4,2019T4,total,tasa_empleo_pct,47.9
16,Cuenca,2019,4,2019T4,total,tasa_paro_pct,14.61
16,Cuenca,2020,1,2020T1,hombres,tasa_actividad_pct,64.3
16,Cuenca,2020,1,2020T1,hombres,tasa_empleo_pct,55.21
16,Cuenca,2020,1,2020T1,hombres,tasa_paro_pct,14.14
16,Cuenca,2020,1,2020T1,mujeres,tasa_actividad_pct,46.1
16,Cuenca,2020,1,2020T1,mujeres,tasa_empleo_pct,36.36
16,Cuenca,2020,1,2020T1,mujeres,tasa_paro_pct,21.14
16,Cuenca,2020,1,2020T1,total,tasa_actividad_pct,55.33
16,Cuenca,2020,1,2020T1,total,tasa_empleo_pct,45.92
16,Cuenca,2020,1,2020T1,total,tasa_paro_pct,17.01
16,Cuenca,2020,2,2020T2,hombres,tasa_actividad_pct,63.78
16,Cuenca,2020,2,2020T2,hombres,tasa_empleo_pct,53.45
16,Cuenca,2020,2,2020T2,hombres,tasa_paro_pct,16.19
16,Cuenca,2020,2,2020T2,mujeres,tasa_actividad_pct,41.23
16,Cuenca,2020,2,2020T2,mujeres,tasa_empleo_pct,34.81
16,Cuenca,2020,2,2020T2,mujeres,tasa_paro_pct,15.57
16,Cuenca,2020,2,2020T2,total,tasa_actividad_pct,52.66
16,Cuenca,2020,2,2020T2,total,tasa_empleo_pct,44.26
16,Cuenca,2020,2,2020T2,total,tasa_paro_pct,15.96
16,Cuenca,2020,3,2020T3,hombres,tasa_actividad_pct,63.93
16,Cuenca,2020,3,2020T3,hombres,tasa_empleo_pct,54.62
16,Cuenca,2020,3,2020T3,hombres,tasa_paro_pct,14.57
16,Cuenca,2020,3,2020T3,mujeres,tasa_actividad_pct,44.94
16,Cuenca,2020,3,2020T3,mujeres,tasa_empleo_pct,35.8
16,Cuenca,2020,3,2020T3,mujeres,tasa_paro_pct,20.33
16,Cuenca,2020,3,2020T3,total,tasa_actividad_pct,54.57
16,Cuenca,2020,3,2020T3,total,tasa_empleo_pct,45.34
16,Cuenca,2020,3,2020T3,total,tasa_paro_pct,16.91
16,Cuenca,2020,4,2020T4,hombres,tasa_actividad_pct,64.2
16,Cuenca,2020,4,2020T4,hombres,tasa_empleo_pct,57.69
16,Cuenca,2020,4,2020T4,hombres,tasa_paro_pct,10.14
16,Cuenca,2020,4,2020T4,mujeres,tasa_actividad_pct,45.23
16,Cuenca,2020,4,2020T4,mujeres,tasa_empleo_pct,37.76
16,Cuenca,2020,4,2020T4,mujeres,tasa_paro_pct,16.5
16,Cuenca,2020,4,2020T4,total,tasa_actividad_pct,54.85
16,Cuenca,2020,4,2020T4,total,tasa_empleo_pct,47.87
16,Cuenca,2020,4,2020T4,total,tasa_paro_pct,12.73
16,Cuenca,2021,1,2021T1,hombres,tasa_actividad_pct,62.87
16,Cuenca,2021,1,2021T1,hombres,tasa_empleo_pct,57.32
16,Cuenca,2021,1,2021T1,hombres,tasa_paro_pct,8.84
16,Cuenca,2021,1,2021T1,mujeres,tasa_actividad_pct,43.41
16,Cuenca,2021,1,2021T1,mujeres,tasa_empleo_pct,34.21
16,Cuenca,2021,1,2021T1,mujeres,tasa_paro_pct,21.2
16,Cuenca,2021,1,2021T1,total,tasa_actividad_pct,53.13
16,Cuenca,2021,1,2021T1,total,tasa_empleo_pct,45.75
16,Cuenca,2021,1,2021T1,total,tasa_paro_pct,13.89
16,Cuenca,2021,2,2021T2,hombres,tasa_actividad_pct,61.88
16,Cuenca,2021,2,2021T2,hombres,tasa_empleo_pct,54.7
16,Cuenca,2021,2,2021T2,hombres,tasa_paro_pct,11.61
16,Cuenca,2021,2,2021T2,mujeres,tasa_actividad_pct,45.46
16,Cuenca,2021,2,2021T2,mujeres,tasa_empleo_pct,38.26
16,Cuenca,2021,2,2021T2,mujeres,tasa_paro_pct,15.84
16,Cuenca,2021,2,2021T2,total,tasa_actividad_pct,53.67
16,Cuenca,2021,2,2021T2,total,tasa_empleo_pct,46.48
16,Cuenca,2021,2,2021T2,total,tasa_paro_pct,13.4
16,Cuenca,2021,3,2021T3,hombres,tasa_actividad_pct,63.0
16,Cuenca,2021,3,2021T3,hombres,tasa_empleo_pct,57.9
16,Cuenca,2021,3,2021T3,hombres,tasa_paro_pct,8.08
16,Cuenca,2021,3,2021T3,mujeres,tasa_actividad_pct,48.92
16,Cuenca,2021,3,2021T3,mujeres,tasa_empleo_pct,40.87
16,Cuenca,2021,3,2021T3,mujeres,tasa_paro_pct,16.45
16,Cuenca,2021,3,2021T3,total,tasa_actividad_pct,55.99
16,Cuenca,2021,3,2021T3,total,tasa_empleo_pct,49.43
16,Cuenca,2021,3,2021T3,total,tasa_paro_pct,11.72
16,Cuenca,2021,4,2021T4,hombres,tasa_actividad_pct,63.62
16,Cuenca,2021,4,2021T4,hombres,tasa_empleo_pct,58.43
16,Cuenca,2021,4,2021T4,hombres,tasa_paro_pct,8.16
16,Cuenca,2021,4,2021T4,mujeres,tasa_actividad_pct,47.69
16,Cuenca,2021,4,2021T4,mujeres,tasa_empleo_pct,42.38
16,Cuenca,2021,4,2021T4,mujeres,tasa_paro_pct,11.12
16,Cuenca,2021,4,2021T4,total,tasa_actividad_pct,55.7
16,Cuenca,2021,4,2021T4,total,tasa_empleo_pct,50.45
16,Cuenca,2021,4,2021T4,total,tasa_paro_pct,9.42
16,Cuenca,2022,1,2022T1,hombres,tasa_actividad_pct,61.25
16,Cuenca,2022,1,2022T1,hombres,tasa_empleo_pct,55.26
16,Cuenca,2022,1,2022T1,hombres,tasa_paro_pct,9.78
16,Cuenca,2022,1,2022T1,mujeres,tasa_actividad_pct,46.99
16,Cuenca,2022,1,2022T1,mujeres,tasa_empleo_pct,41.53
16,Cuenca,2022,1,2022T1,mujeres,tasa_paro_pct,11.61
16,Cuenca,2022,1,2022T1,total,tasa_actividad_pct,54.12
16,Cuenca,2022,1,2022T1,total,tasa_empleo_pct,48.4
16,Cuenca,2022,1,2022T1,total,tasa_paro_pct,10.57
16,Cuenca,2022,2,2022T2,hombres,tasa_actividad_pct,63.29
16,Cuenca,2022,2,2022T2,hombres,tasa_empleo_pct,56.74
16,Cuenca,2022,2,2022T2,hombres,tasa_paro_pct,10.35
16,Cuenca,2022,2,2022T2,mujeres,tasa_actividad_pct,49.0
16,Cuenca,2022,2,2022T2,mujeres,tasa_empleo_pct,43.55
16,Cuenca,2022,2,2022T2,mujeres,tasa_paro_pct,11.12
16,Cuenca,2022,2,2022T2,total,tasa_actividad_pct,56.17
16,Cuenca,2022,2,2022T2,total,tasa_empleo_pct,50.17
16,Cuenca,2022,2,2022T2,total,tasa_paro_pct,10.68
16,Cuenca,2022,3,2022T3,hombres,tasa_actividad_pct,63.06
16,Cuenca,2022,3,2022T3,hombres,tasa_empleo_pct,59.29
16,Cuenca,2022,3,2022T3,hombres,tasa_paro_pct,5.97
16,Cuenca,2022,3,2022T3,mujeres,tasa_actividad_pct,49.34
16,Cuenca,2022,3,2022T3,mujeres,tasa_empleo_pct,42.79
16,Cuenca,2022,3,2022T3,mujeres,tasa_paro_pct,13.27
16,Cuenca,2022,3,2022T3,total,tasa_actividad_pct,56.25
16,Cuenca,2022,3,2022T3,total,tasa_empleo_pct,51.1
16,Cuenca,2022,3,2022T3,total,tasa_paro_pct,9.15
16,Cuenca,2022,4,2022T4,hombres,tasa_actividad_pct,59.38
16,Cuenca,2022,4,2022T4,hombres,tasa_empleo_pct,56.2
16,Cuenca,2022,4,2022T4,hombres,tasa_paro_pct,5.36
16,Cuenca,2022,4,2022T4,mujeres,tasa_actividad_pct,49.2
16,Cuenca,2022,4,2022T4,mujeres,tasa_empleo_pct,43.64
16,Cuenca,2022,4,2022T4,mujeres,tasa_paro_pct,11.31
16,Cuenca,2022,4,2022T4,total,tasa_actividad_pct,54.33
16,Cuenca,2022,4,2022T4,total,tasa_empleo_pct,49.97
16,Cuenca,2022,4,2022T4,total,tasa_paro_pct,8.03
16,Cuenca,2023,1,2023T1,hombres,tasa_actividad_pct,59.16
16,Cuenca,2023,1,2023T1,hombres,tasa_empleo_pct,54.44
16,Cuenca,2023,1,2023T1,hombres,tasa_paro_pct,7.98
16,Cuenca,2023,1,2023T1,mujeres,tasa_actividad_pct,48.13
16,Cuenca,2023,1,2023T1,mujeres,tasa_empleo_pct,39.81
16,Cuenca,2023,1,2023T1,mujeres,tasa_paro_pct,17.28
16,Cuenca,2023,1,2023T1,total,tasa_actividad_pct,53.69
16,Cuenca,2023,1,2023T1,total,tasa_empleo_pct,47.18
16,Cuenca,2023,1,2023T1,total,tasa_paro_pct,12.12
16,Cuenca,2023,2,2023T2,hombres,tasa_actividad_pct,59.82
16,Cuenca,2023,2,2023T2,hombres,tasa_empleo_pct,53.64
16,Cuenca,2023,2,2023T2,hombres,tasa_paro_pct,10.33
16,Cuenca,2023,2,2023T2,mujeres,tasa_actividad_pct,50.97
16,Cuenca,2023,2,2023T2,mujeres,tasa_empleo_pct,43.61
16,Cuenca,2023,2,2023T2,mujeres,tasa_paro_pct,14.44
16,Cuenca,2023,2,2023T2,total,tasa_actividad_pct,55.43
16,Cuenca,2023,2,2023T2,total,tasa_empleo_pct,48.67
16,Cuenca,2023,2,2023T2,total,tasa_paro_pct,12.21
16,Cuenca,2023,3,2023T3,hombres,tasa_actividad_pct,63.7
16,Cuenca,2023,3,2023T3,hombres,tasa_empleo_pct,58.74
16,Cuenca,2023,3,2023T3,hombres,tasa_paro_pct,7.78
16,Cuenca,2023,3,2023T3,mujeres,tasa_actividad_pct,49.56
16,Cuenca,2023,3,2023T3,mujeres,tasa_empleo_pct,43.16
16,Cuenca,2023,3,2023T3,mujeres,tasa_paro_pct,12.92
16,Cuenca,2023,3,2023T3,total,tasa_actividad_pct,56.71
16,Cuenca,2023,3,2023T3,total,tasa_empleo_pct,51.04
16,Cuenca,2023,3,2023T3,total,tasa_paro_pct,10.0
16,Cuenca,2023,4,2023T4,hombres,tasa_actividad_pct,63.37
16,Cuenca,2023,4,2023T4,hombres,tasa_empleo_pct,58.79
16,Cuenca,2023,4,2023T4,hombres,tasa_paro_pct,7.23
16,Cuenca,2023,4,2023T4,mujeres,tasa_actividad_pct,49.23
