poblacion_total_lag4;pct_18_34_lag4;pct_35_64_lag4;pct_65_mas_lag4;tamano_medio_hogar_lag4;pct_hogares_unipersonales_lag4;pct_poblacion_espanola_lag4;tasa_migracion_neta_exterior_por_1000_habitantes_lag4;salario_medio_anual_euros_total_lag8;tasa_actividad_pct_total_lag1;tasa_paro_pct_total_lag1;renta_neta_media_por_hogar_eur_lag8;indice_precios_consumo_base_2015_lag1;indice_costes_construccion_lag1;tipo_interes_prestamos_vivienda_pct_lag1;importe_medio_hipoteca_vivienda_eur_lag1;valor_tasado_m2_lag1;ipv_general_lag1;compraventas_por_1000_hab_lag1;pct_compraventas_vivienda_nueva_lag1;visados_obra_nueva_por_1000_hab_lag1;plazas_hoteleras_por_1000_hab_lag1;pernoctaciones_por_habitante_lag1;sen_trimestre;cos_trimestre;tendencia_temporal;prov_Albacete;prov_Alicante/Alacant;prov_Almería;prov_Araba/Álava;prov_Asturias;prov_Badajoz;prov_Balears, Illes;prov_Barcelona;prov_Bizkaia;prov_Burgos;prov_Cantabria;prov_Castellón/Castelló;prov_Ceuta;prov_Ciudad Real;prov_Coruña, A;prov_Cuenca;prov_Cáceres;prov_Cádiz;prov_Córdoba;prov_Gipuzkoa;prov_Girona;prov_Granada;prov_Guadalajara;prov_Huelva;prov_Huesca;prov_Jaén;prov_León;prov_Lleida;prov_Lugo;prov_Madrid;prov_Melilla;prov_Murcia;prov_Málaga;prov_Navarra;prov_Ourense;prov_Palencia;prov_Palmas, Las;prov_Pontevedra;prov_Rioja, La;prov_Salamanca;prov_Santa Cruz de Tenerife;prov_Segovia;prov_Sevilla;prov_Soria;prov_Tarragona;prov_Teruel;prov_Toledo;prov_Valencia/València;prov_Valladolid;prov_Zamora;prov_Zaragoza;prov_Ávila;provincia;trimestre;periodo;periodo_objetivo;persistencia
1209906,0;20,622;43,5;18,785;2,7;27,5;79,3;15,6;21765,0;67,16;6,17;40597,0;124,57;114,163;3,45;259392,53;3208,4;90,726;2,864;18,59;0,957;306,692;25,735;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Balears, Illes;4;2024T4;2025T4;11,31
5797356,0;19,711;40,44;22,645;2,6;27,0;83,6;16,75;26736,0;63,02;8,64;41594,0;120,89;117,607;4,03;173616,33;2614,6;84,193;2,226;18,92;0,67;22,48;1,236;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Barcelona;1;2024T1;2025T1;8,469
5797356,0;19,711;40,44;22,645;2,6;27,0;83,6;16,75;26736,0;62,27;8,67;41594,0;121,66;113,317;3,693;171705,61;2645,6;86,345;2,673;17,94;0,677;21,333;1,089;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Barcelona;2;2024T2;2025T2;8,641
5797356,0;19,711;40,44;22,645;2,6;27,0;83,6;16,75;26736,0;62,22;8,95;41594,0;123,83;117,41;3,55;173044,02;2668,2;88,741;2,441;17,81;0,566;26,058;1,659;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Barcelona;3;2024T3;2025T3;8,826
5797356,0;19,711;40,44;22,645;2,6;27,0;83,6;16,75;26736,0;62,48;8,78;41594,0;123,74;114,163;3,45;180715,43;2690,5;91,222;2,815;19,06;0,573;27,413;1,92;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Barcelona;4;2024T4;2025T4;8,717
1153282,0;16,302;40,32;28,256;2,4;30,6;91,0;9,35;32055,0;58,49;6,68;40694,0;122,13;117,607;4,03;146473,42;2498,1;82,719;1,943;13,88;0,306;13,156;0,627;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Bizkaia;1;2024T1;2025T1;7,626
1153282,0;16,302;40,32;28,256;2,4;30,6;91,0;9,35;32055,0;57,78;8,68;40694,0;122,93;113,317;3,693;155006,57;2495,8;85,5;2,339;17,0;0,625;12,586;0,516;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Bizkaia;2;2024T2;2025T2;7,743
1153282,0;16,302;40,32;28,256;2,4;30,6;91,0;9,35;32055,0;58,32;8,88;40694,0;125,22;117,41;3,55;152062,76;2546,0;88,46;2,415;15,11;0,572;13,663;0,736;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Bizkaia;3;2024T3;2025T3;7,912
1153282,0;16,302;40,32;28,256;2,4;30,6;91,0;9,35;32055,0;56,83;8,08;40694,0;125,14;114,163;3,45;169109,72;2512,4;91,022;2,991;22,12;0,791;13,991;0,932;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Bizkaia;4;2024T4;2025T4;7,79
357370,0;15,922;39,09;29,938;2,3;36,5;90,3;11,17;23002,0;57,25;8,18;34530,0;121,65;117,607;4,03;107382,82;1169,3;82,077;2,661;15,46;0,921;23,587;0,89;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Burgos;1;2024T1;2025T1;4,941
357370,0;15,922;39,09;29,938;2,3;36,5;90,3;11,17;23002,0;57,25;8,24;34530,0;122,17;113,317;3,693;115730,39;1193,9;84,235;3,091;21,85;1,445;22,071;0,713;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Burgos;2;2024T2;2025T2;5,043
357370,0;15,922;39,09;29,938;2,3;36,5;90,3;11,17;23002,0;55,99;6,65;34530,0;124,11;117,41;3,55;103706,65;1205,5;87,058;3,222;17,86;0,634;24,394;1,063;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Burgos;3;2024T3;2025T3;5,119
357370,0;15,922;39,09;29,938;2,3;36,5;90,3;11,17;23002,0;57,69;6,47;34530,0;123,34;114,163;3,45;103130,98;1179,8;88,944;4,011;19,47;0,503;24,601;1,348;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Burgos;4;2024T4;2025T4;5,051
588387,0;15,667;41,6;27,571;2,4;31,4;92,6;8,51;22036,0;54,45;7,39;34461,0;121,59;117,607;4,03;116611,78;1572,3;82,65;2,99;15,58;0,795;22,819;0,823;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cantabria;1;2024T1;2025T1;7,123
588387,0;15,667;41,6;27,571;2,4;31,4;92,6;8,51;22036,0;55,8;7,53;34461,0;122,05;113,317;3,693;122117,48;1612,2;85,639;3,806;16,36;0,633;20,107;0,634;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cantabria;2;2024T2;2025T2;7,297
588387,0;15,667;41,6;27,571;2,4;31,4;92,6;8,51;22036,0;55,53;8,46;34461,0;123,92;117,41;3,55;117435,56;1626,5;88,536;3,442;15,09;1,406;32,64;1,32;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cantabria;3;2024T3;2025T3;7,411
588387,0;15,667;41,6;27,571;2,4;31,4;92,6;8,51;22036,0;56,9;7,17;34461,0;123,64;114,163;3,45;121711,43;1679,2;91,1;3,976;14,64;0,983;38,314;2,304;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cantabria;4;2024T4;2025T4;7,43
604086,0;17,88;41,72;23,053;2,4;31,0;82,5;16,15;21506,0;55,08;15,0;32694,0;122,8;117,607;4,03;86655,04;1129,2;82,063;3,832;19,52;0,29;20,678;0,749;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Castellón/Castelló;1;2024T1;2025T1;5,01
604086,0;17,88;41,72;23,053;2,4;31,0;82,5;16,15;21506,0;57,46;16,35;32694,0;123,34;113,317;3,693;86023,42;1149,1;84,149;4,849;19,68;0,81;19,122;0,672;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Castellón/Castelló;2;2024T2;2025T2;5,119
604086,0;17,88;41,72;23,053;2,4;31,0;82,5;16,15;21506,0;58,64;12,36;32694,0;125,02;117,41;3,55;90069,82;1147,7;87,789;4,573;22,72;0,657;36,303;1,615;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Castellón/Castelló;3;2024T3;2025T3;5,171
604086,0;17,88;41,72;23,053;2,4;31,0;82,5;16,15;21506,0;60,52;13,06;32694,0;124,58;114,163;3,45;92364,54;1183,2;90,21;5,673;20,66;0,48;42,095;2,826;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Castellón/Castelló;4;2024T4;2025T4;5,159
83052,0;22,905;40,26;14,322;3,0;26,0;94,2;4,43;23841,0;59,89;32,66;42318,0;119,16;117,607;4,03;122000,0;1825,2;82,261;1,481;21,95;0,506;8,966;0,344;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ceuta;1;2024T1;2025T1;8,701
83052,0;22,905;40,26;14,322;3,0;26,0;94,2;4,43;23841,0;59,54;28,99;42318,0;119,4;113,317;3,693;132034,78;1896,9;84,477;1,599;7,52;0,661;9,349;0,336;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ceuta;2;2024T2;2025T2;8,79
83052,0;22,905;40,26;14,322;3,0;26,0;94,2;4,43;23841,0;61,99;29,55;42318,0;121,28;117,41;3,55;155972,48;1950,3;87,89;1,407;13,68;0,757;9,185;0,437;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ceuta;3;2024T3;2025T3;8,985
83052,0;22,905;40,26;14,322;3,0;26,0;94,2;4,43;23841,0;61,59;29,3;42318,0;120,39;114,163;3,45;124126,76;1957,2;88,71;1,563;10,77;0,565;9,197;0,489;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ceuta;4;2024T4;2025T4;9,144
491927,0;18,61;40,08;24,794;2,5;30,2;92,7;6,99;19438,0;54,81;15,78;29290,0;123,23;117,607;4,03;85597,1;712,5;84,707;2,387;12,01;0,339;13,009;0,355;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ciudad Real;1;2024T1;2025T1;3,732
491927,0;18,61;40,08;24,794;2,5;30,2;92,7;6,99;19438,0;54,25;17,63;29290,0;123,87;113,317;3,693;72760,87;724,0;86,38;2,95;18,09;0,426;12,945;0,306;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ciudad Real;2;2024T2;2025T2;3,826
491927,0;18,61;40,08;24,794;2,5;30,2;92,7;6,99;19438,0;55,55;17,84;29290,0;125,88;117,41;3,55;78304,66;724,2;89,16;2,814;16,65;0,566;14,341;0,423;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ciudad Real;3;2024T3;2025T3;3,883
491927,0;18,61;40,08;24,794;2,5;30,2;92,7;6,99;19438,0;56,51;16,6;29290,0;124,65;114,163;3,45;80287,42;713,0;91,033;3,43;17,92;0,82;13,868;0,409;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ciudad Real;4;2024T4;2025T4;3,823
1123884,0;15,124;40,22;30,581;2,4;30,8;94,7;8,98;23456,0;53,26;8,44;34683,0;121,96;117,607;4,03;110685,16;1360,1;82,611;1,947;24,18;0,4;21,386;0,739;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Coruña, A;1;2024T1;2025T1;5,118
1123884,0;15,124;40,22;30,581;2,4;30,8;94,7;8,98;23456,0;53,65;9,15;34683,0;122,53;113,317;3,693;115299,72;1386,7;85,008;2,276;21,38;0,474;18,446;0,513;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Coruña, A;2;2024T2;2025T2;5,22
1123884,0;15,124;40,22;30,581;2,4;30,8;94,7;8,98;23456,0;52,86;7,74;34683,0;124,64;117,41;3,55;120404,69;1398,6;87,831;2,043;23,47;0,945;23,175;1,002;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Coruña, A;3;2024T3;2025T3;5,255
1123884,0;15,124;40,22;30,581;2,4;30,8;94,7;8,98;23456,0;53,26;7,77;34683,0;124,16;114,163;3,45;126486,16;1445,3;90,172;2,673;26,66;0,625;23,888;1,373;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Coruña, A;4;2024T4;2025T4;5,224
198436,0;18,43;38,62;28,095;2,4;33,8;86,3;12,76;18728,0;56,36;11,3;29064,0;123,63;117,607;4,03;76853,98;779,1;84,707;2,379;6,14;0,484;25,738;0,695;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cuenca;1;2024T1;2025T1;3,966
198436,0;18,43;38,62;28,095;2,4;33,8;86,3;12,76;18728,0;58,73;14,74;29064,0;124,19;113,317;3,693;87670,33;776,7;86,38;2,156;3,26;1,517;23,255;0,533;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cuenca;2;2024T2;2025T2;4,065
198436,0;18,43;38,62;28,095;2,4;33,8;86,3;12,76;18728,0;57,1;11,33;29064,0;125,7;117,41;3,55;91547,1;771,1;89,16;2,633;3,05;1,256;25,632;0,778;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cuenca;3;2024T3;2025T3;4,126
198436,0;18,43;38,62;28,095;2,4;33,8;86,3;12,76;18728,0;57,85;9,62;29064,0;125,11;114,163;3,45;110938,39;798,5;91,033;2,758;11,48;0,538;25,874;0,786;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cuenca;4;2024T4;2025T4;4,062
388257,0;16,849;39,57;29,091;2,2;36,7;95,8;7,13;17811,0;53,22;13,79;26529,0;120,4;117,607;4,03;87282,12;849,7;83,711;2,388;18,88;0,796;23,251;0,74;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cáceres;1;2024T1;2025T1;4,181
388257,0;16,849;39,57;29,091;2,2;36,7;95,8;7,13;17811,0;51,61;17,62;26529,0;121,11;113,317;3,693;103310,66;843,3;85,534;2,591;13,31;0,692;22,109;0,653;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cáceres;2;2024T2;2025T2;4,276
388257,0;16,849;39,57;29,091;2,2;36,7;95,8;7,13;17811,0;51,81;14,4;26529,0;123,04;117,41;3,55;87250,63;862,9;88,52;2,488;14,06;0,865;24,208;0,931;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cáceres;3;2024T3;2025T3;4,334
388257,0;16,849;39,57;29,091;2,2;36,7;95,8;7,13;17811,0;51,97;14,31;26529,0;122,09;114,163;3,45;89370,88;868,9;90,78;2,936;10,34;1,058;24,166;0,987;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cáceres;4;2024T4;2025T4;4,276
1254866,0;18,592;43,17;20,304;2,6;26,2;95,1;4,83;18988,0;53,72;20,74;30055,0;120,95;117,607;4,03;114951,78;1558,9;81,449;2,792;21,7;0,647;26,011;1,066;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cádiz;1;2024T1;2025T1;7,321
1254866,0;18,592;43,17;20,304;2,6;26,2;95,1;4,83;18988,0;54,14;24,19;30055,0;121,28;113,317;3,693;117354,52;1597,2;83,656;3,077;26,26;0,504;22,348;0,786;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cádiz;2;2024T2;2025T2;7,498
1254866,0;18,592;43,17;20,304;2,6;26,2;95,1;4,83;18988,0;55,14;20,6;30055,0;123,03;117,41;3,55;117406,49;1618,5;87,224;3,14;25,51;0,435;40,638;2,022;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cádiz;3;2024T3;2025T3;7,619
1254866,0;18,592;43,17;20,304;2,6;26,2;95,1;4,83;18988,0;56,17;18,13;30055,0;122,48;114,163;3,45;118571,43;1652,4;90,574;3,424;24,52;0,842;41,865;2,842;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Cádiz;4;2024T4;2025T4;7,611
775002,0;18,876;40,23;24,014;2,5;28,2;96,5;3,99;17580,0;55,93;15,5;29082,0;122,82;117,607;4,03;114841,46;1119,0;81,449;2,133;12,7;0,523;14,992;0,669;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Córdoba;1;2024T1;2025T1;7,003
775002,0;18,876;40,23;24,014;2,5;28,2;96,5;3,99;17580,0;56,96;14,67;29082,0;123,05;113,317;3,693;107567,63;1125,9;83,656;2,921;29,31;0,779;14,767;0,596;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Córdoba;2;2024T2;2025T2;7,173
775002,0;18,876;40,23;24,014;2,5;28,2;96,5;3,99;17580,0;56,53;17,54;29082,0;125,16;117,41;3,55;118306,31;1147,0;87,224;3,09;21,06;0,839;15,195;0,734;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Córdoba;3;2024T3;2025T3;7,289
775002,0;18,876;40,23;24,014;2,5;28,2;96,5;3,99;17580,0;57,37;17,08;29082,0;124,32;114,163;3,45;100256,39;1127,6;90,574;3,163;17,93;0,732;14,125;0,588;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Córdoba;4;2024T4;2025T4;7,281
726712,0;17,024;39,29;27,315;2,4;32,2;90,6;8,53;32637,0;55,78;6,41;43392,0;121,91;117,607;4,03;169025,31;2902,8;82,719;1,825;18,25;1,061;16,924;0,851;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Gipuzkoa;1;2024T1;2025T1;8,49
726712,0;17,024;39,29;27,315;2,4;32,2;90,6;8,53;32637,0;53,84;8,16;43392,0;122,54;113,317;3,693;166959,28;2944,8;85,5;2,509;23,76;0,659;16,712;0,735;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Gipuzkoa;2;2024T2;2025T2;8,62
726712,0;17,024;39,29;27,315;2,4;32,2;90,6;8,53;32637,0;56,65;6,75;43392,0;124,72;117,41;3,55;154267,13;2993,3;88,46;2,028;10,41;0,584;18,377;1,083;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Gipuzkoa;3;2024T3;2025T3;8,808
726712,0;17,024;39,29;27,315;2,4;32,2;90,6;8,53;32637,0;51,19;5,85;43392,0;124,8;114,163;3,45;175375,41;2916,3;91,022;2,67;10,99;0,348;18,999;1,387;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Gipuzkoa;4;2024T4;2025T4;8,671
