codigo_serie,numero_secuencial,alias_serie,descripcion_serie,unidad,frecuencia,fecha,anio,mes,valor
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2015-12-01,2015,12,2.6
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016-03-01,2016,3,3.5
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016-06-01,2016,6,3.7
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016-09-01,2016,9,4.3
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016-12-01,2016,12,4.6
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017-03-01,2017,3,4.4
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017-06-01,2017,6,4.3
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017-09-01,2017,9,4.3
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017-12-01,2017,12,4.6
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018-03-01,2018,3,4.8
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018-06-01,2018,6,4.9
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018-09-01,2018,9,4.9
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018-12-01,2018,12,4.7
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2019-03-01,2019,3,4.2
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2019-06-01,2019,6,4.4
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2019-09-01,2019,9,4.3
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2019-12-01,2019,12,4.5
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2020-03-01,2020,3,5.3
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2020-06-01,2020,6,5.1
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2020-09-01,2020,9,5.0
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2020-12-01,2020,12,5.6
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2021-03-01,2021,3,5.9
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2021-06-01,2021,6,7.1
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2021-09-01,2021,9,9.0
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2021-12-01,2021,12,9.5
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2022-03-01,2022,3,10.0
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2022-06-01,2022,6,9.3
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2022-09-01,2022,9,6.9
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2022-12-01,2022,12,3.1
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2023-03-01,2023,3,0.4
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2023-06-01,2023,6,-1.6
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2023-09-01,2023,9,-2.3
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2023-12-01,2023,12,-1.2
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2024-03-01,2024,3,-0.3
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2024-06-01,2024,6,1.4
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2024-09-01,2024,9,2.8
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2024-12-01,2024,12,4.1
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025-03-01,2025,3,5.4
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025-06-01,2025,6,5.2
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025-09-01,2025,9,5.1
DHIPENOAPLIPVUVT_ZU2.T,4679437,SI_1_5.72,Economía Internacional. Zona Euro. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025-12-01,2025,12,5.0
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2015-03-01,2015,3,13.2
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2015-06-01,2015,6,14.5
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2015-09-01,2015,9,14.9
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2015-12-01,2015,12,15.6
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2016-03-01,2016,3,15.2
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2016-06-01,2016,6,14.3
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2016-09-01,2016,9,13.9
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2016-12-01,2016,12,13.8
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2017-03-01,2017,3,14.1
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2017-06-01,2017,6,14.0
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2017-09-01,2017,9,13.5
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2017-12-01,2017,12,14.5
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2018-03-01,2018,3,14.5
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2018-06-01,2018,6,14.5
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2018-09-01,2018,9,15.4
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2018-12-01,2018,12,14.9
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2019-03-01,2019,3,13.1
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2019-06-01,2019,6,13.7
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2019-09-01,2019,9,12.8
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2019-12-01,2019,12,8.9
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2020-03-01,2020,3,9.3
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2020-06-01,2020,6,8.3
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2020-09-01,2020,9,9.2
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2020-12-01,2020,12,9.4
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2021-03-01,2021,3,8.9
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2021-06-01,2021,6,8.8
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2021-09-01,2021,9,9.1
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2021-12-01,2021,12,8.9
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2022-03-01,2022,3,8.5
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2022-06-01,2022,6,9.1
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2022-09-01,2022,9,8.9
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2022-12-01,2022,12,8.3
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2023-03-01,2023,3,7.2
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2023-06-01,2023,6,6.2
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2023-09-01,2023,9,6.6
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2023-12-01,2023,12,6.1
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2024-03-01,2024,3,6.7
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2024-06-01,2024,6,7.4
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2024-09-01,2024,9,8.2
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2024-12-01,2024,12,8.6
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2025-03-01,2025,3,11.3
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2025-06-01,2025,6,11.6
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2025-09-01,2025,9,11.1
DHIRINOAPLCPRUVT_TPRPVS81.T,1590214,SI_1_5.39,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Porcentaje de préstamos con RPV>80%,Porcentaje,TRIMESTRAL,2025-12-01,2025,12,11.2
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2015-03-01,2015,3,60.7
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2015-06-01,2015,6,61.8
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2015-09-01,2015,9,62.3
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2015-12-01,2015,12,63.2
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2016-03-01,2016,3,63.9
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2016-06-01,2016,6,63.8
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2016-09-01,2016,9,63.8
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2016-12-01,2016,12,64.2
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2017-03-01,2017,3,64.8
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2017-06-01,2017,6,65.0
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2017-09-01,2017,9,64.9
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2017-12-01,2017,12,65.6
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2018-03-01,2018,3,65.5
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2018-06-01,2018,6,64.9
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2018-09-01,2018,9,65.9
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2018-12-01,2018,12,66.5
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2019-03-01,2019,3,64.6
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2019-06-01,2019,6,65.5
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2019-09-01,2019,9,64.7
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2019-12-01,2019,12,63.0
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2020-03-01,2020,3,63.8
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2020-06-01,2020,6,64.2
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2020-09-01,2020,9,63.6
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2020-12-01,2020,12,65.2
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2021-03-01,2021,3,64.7
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2021-06-01,2021,6,64.9
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2021-09-01,2021,9,65.2
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2021-12-01,2021,12,65.4
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2022-03-01,2022,3,65.2
DHIRINOAPLCPRUVT_TRPV.T,1590213,SI_1_5.38,Estadísticas generales. Edificación y vivienda. Accesibilidad a la vivienda. Relación Préstamo Valor de transacción (RPV),Porcentaje,TRIMESTRAL,2022-06-01,2022,6,65.2
