codigo_provincia,provincia,anio,sexo,variable,valor
14,Córdoba,2016,mujeres,tasa_empleo_pct,33.9325
14,Córdoba,2016,mujeres,tasa_paro_pct,32.894999999999996
14,Córdoba,2016,total,tasa_actividad_pct,58.2325
14,Córdoba,2016,total,tasa_empleo_pct,40.615
14,Córdoba,2016,total,tasa_paro_pct,30.245
14,Córdoba,2017,hombres,tasa_actividad_pct,65.8675
14,Córdoba,2017,hombres,tasa_empleo_pct,50.285
14,Córdoba,2017,hombres,tasa_paro_pct,23.642500000000002
14,Córdoba,2017,mujeres,tasa_actividad_pct,49.82
14,Córdoba,2017,mujeres,tasa_empleo_pct,32.9625
14,Córdoba,2017,mujeres,tasa_paro_pct,33.835
14,Córdoba,2017,total,tasa_actividad_pct,57.625
14,Córdoba,2017,total,tasa_empleo_pct,41.3875
14,Córdoba,2017,total,tasa_paro_pct,28.17
14,Córdoba,2018,hombres,tasa_actividad_pct,63.9225
14,Córdoba,2018,hombres,tasa_empleo_pct,51.980000000000004
14,Córdoba,2018,hombres,tasa_paro_pct,18.6775
14,Córdoba,2018,mujeres,tasa_actividad_pct,49.565
14,Córdoba,2018,mujeres,tasa_empleo_pct,33.63
14,Córdoba,2018,mujeres,tasa_paro_pct,32.13
14,Córdoba,2018,total,tasa_actividad_pct,56.545
14,Córdoba,2018,total,tasa_empleo_pct,42.55
14,Córdoba,2018,total,tasa_paro_pct,24.737499999999997
14,Córdoba,2019,hombres,tasa_actividad_pct,64.37
14,Córdoba,2019,hombres,tasa_empleo_pct,52.185
14,Córdoba,2019,hombres,tasa_paro_pct,18.8975
14,Córdoba,2019,mujeres,tasa_actividad_pct,49.6525
14,Córdoba,2019,mujeres,tasa_empleo_pct,35.6775
14,Córdoba,2019,mujeres,tasa_paro_pct,28.1375
14,Córdoba,2019,total,tasa_actividad_pct,56.805
14,Córdoba,2019,total,tasa_empleo_pct,43.695
14,Córdoba,2019,total,tasa_paro_pct,23.060000000000002
14,Córdoba,2020,hombres,tasa_actividad_pct,63.57
14,Córdoba,2020,hombres,tasa_empleo_pct,50.4925
14,Córdoba,2020,hombres,tasa_paro_pct,20.57
14,Córdoba,2020,mujeres,tasa_actividad_pct,49.0125
14,Córdoba,2020,mujeres,tasa_empleo_pct,34.915
14,Córdoba,2020,mujeres,tasa_paro_pct,28.7825
14,Córdoba,2020,total,tasa_actividad_pct,56.082499999999996
14,Córdoba,2020,total,tasa_empleo_pct,42.480000000000004
14,Córdoba,2020,total,tasa_paro_pct,24.255
14,Córdoba,2021,hombres,tasa_actividad_pct,64.82
14,Córdoba,2021,hombres,tasa_empleo_pct,53.9675
14,Córdoba,2021,hombres,tasa_paro_pct,16.7325
14,Córdoba,2021,mujeres,tasa_actividad_pct,50.19
14,Córdoba,2021,mujeres,tasa_empleo_pct,36.96
14,Córdoba,2021,mujeres,tasa_paro_pct,26.345
14,Córdoba,2021,total,tasa_actividad_pct,57.3125
14,Córdoba,2021,total,tasa_empleo_pct,45.235
14,Córdoba,2021,total,tasa_paro_pct,21.052500000000002
14,Córdoba,2022,hombres,tasa_actividad_pct,60.45
14,Córdoba,2022,hombres,tasa_empleo_pct,50.74
14,Córdoba,2022,hombres,tasa_paro_pct,16.064999999999998
14,Córdoba,2022,mujeres,tasa_actividad_pct,50.085
14,Córdoba,2022,mujeres,tasa_empleo_pct,38.445
14,Córdoba,2022,mujeres,tasa_paro_pct,23.2325
14,Córdoba,2022,total,tasa_actividad_pct,55.1175
14,Córdoba,2022,total,tasa_empleo_pct,44.415
14,Córdoba,2022,total,tasa_paro_pct,19.4175
14,Córdoba,2023,hombres,tasa_actividad_pct,63.31
14,Córdoba,2023,hombres,tasa_empleo_pct,54.192499999999995
14,Córdoba,2023,hombres,tasa_paro_pct,14.4175
14,Córdoba,2023,mujeres,tasa_actividad_pct,48.2575
14,Córdoba,2023,mujeres,tasa_empleo_pct,36.96
14,Córdoba,2023,mujeres,tasa_paro_pct,23.39
14,Córdoba,2023,total,tasa_actividad_pct,55.582499999999996
14,Córdoba,2023,total,tasa_empleo_pct,45.345
14,Córdoba,2023,total,tasa_paro_pct,18.4075
14,Córdoba,2024,hombres,tasa_actividad_pct,64.4025
14,Córdoba,2024,hombres,tasa_empleo_pct,56.025
14,Córdoba,2024,hombres,tasa_paro_pct,13.01
14,Córdoba,2024,mujeres,tasa_actividad_pct,51.055
14,Córdoba,2024,mujeres,tasa_empleo_pct,40.375
14,Córdoba,2024,mujeres,tasa_paro_pct,20.9
14,Córdoba,2024,total,tasa_actividad_pct,57.5375
14,Córdoba,2024,total,tasa_empleo_pct,47.97
14,Córdoba,2024,total,tasa_paro_pct,16.6175
14,Córdoba,2025,hombres,tasa_actividad_pct,62.144999999999996
14,Córdoba,2025,hombres,tasa_empleo_pct,54.0775
14,Córdoba,2025,hombres,tasa_paro_pct,12.965
14,Córdoba,2025,mujeres,tasa_actividad_pct,52.7725
14,Córdoba,2025,mujeres,tasa_empleo_pct,41.105
14,Córdoba,2025,mujeres,tasa_paro_pct,22.1375
14,Córdoba,2025,total,tasa_actividad_pct,57.332499999999996
14,Córdoba,2025,total,tasa_empleo_pct,47.417500000000004
14,Córdoba,2025,total,tasa_paro_pct,17.3
15,"Coruña, A",2015,hombres,tasa_actividad_pct,60.14
15,"Coruña, A",2015,hombres,tasa_empleo_pct,49.915
15,"Coruña, A",2015,hombres,tasa_paro_pct,16.985
15,"Coruña, A",2015,mujeres,tasa_actividad_pct,49.81
15,"Coruña, A",2015,mujeres,tasa_empleo_pct,40.91
15,"Coruña, A",2015,mujeres,tasa_paro_pct,17.87
15,"Coruña, A",2015,total,tasa_actividad_pct,54.7275
15,"Coruña, A",2015,total,tasa_empleo_pct,45.1975
15,"Coruña, A",2015,total,tasa_paro_pct,17.4075
15,"Coruña, A",2016,hombres,tasa_actividad_pct,59.75
15,"Coruña, A",2016,hombres,tasa_empleo_pct,51.095
15,"Coruña, A",2016,hombres,tasa_paro_pct,14.4875
15,"Coruña, A",2016,mujeres,tasa_actividad_pct,50.345
15,"Coruña, A",2016,mujeres,tasa_empleo_pct,42.08
15,"Coruña, A",2016,mujeres,tasa_paro_pct,16.4075
15,"Coruña, A",2016,total,tasa_actividad_pct,54.82
15,"Coruña, A",2016,total,tasa_empleo_pct,46.3725
15,"Coruña, A",2016,total,tasa_paro_pct,15.4125
15,"Coruña, A",2017,hombres,tasa_actividad_pct,59.4825
15,"Coruña, A",2017,hombres,tasa_empleo_pct,51.34
15,"Coruña, A",2017,hombres,tasa_paro_pct,13.69
15,"Coruña, A",2017,mujeres,tasa_actividad_pct,50.54
15,"Coruña, A",2017,mujeres,tasa_empleo_pct,43.1275
15,"Coruña, A",2017,mujeres,tasa_paro_pct,14.6675
15,"Coruña, A",2017,total,tasa_actividad_pct,54.792500000000004
15,"Coruña, A",2017,total,tasa_empleo_pct,47.0325
15,"Coruña, A",2017,total,tasa_paro_pct,14.1625
15,"Coruña, A",2018,hombres,tasa_actividad_pct,59.19
15,"Coruña, A",2018,hombres,tasa_empleo_pct,52.17
15,"Coruña, A",2018,hombres,tasa_paro_pct,11.86
15,"Coruña, A",2018,mujeres,tasa_actividad_pct,50.8
15,"Coruña, A",2018,mujeres,tasa_empleo_pct,44.385
15,"Coruña, A",2018,mujeres,tasa_paro_pct,12.625
15,"Coruña, A",2018,total,tasa_actividad_pct,54.785
15,"Coruña, A",2018,total,tasa_empleo_pct,48.0875
15,"Coruña, A",2018,total,tasa_paro_pct,12.23
15,"Coruña, A",2019,hombres,tasa_actividad_pct,59.475
15,"Coruña, A",2019,hombres,tasa_empleo_pct,53.955
15,"Coruña, A",2019,hombres,tasa_paro_pct,9.2825
15,"Coruña, A",2019,mujeres,tasa_actividad_pct,50.5975
15,"Coruña, A",2019,mujeres,tasa_empleo_pct,44.9375
15,"Coruña, A",2019,mujeres,tasa_paro_pct,11.1825
15,"Coruña, A",2019,total,tasa_actividad_pct,54.8125
15,"Coruña, A",2019,total,tasa_empleo_pct,49.2225
15,"Coruña, A",2019,total,tasa_paro_pct,10.2025
15,"Coruña, A",2020,hombres,tasa_actividad_pct,57.64
15,"Coruña, A",2020,hombres,tasa_empleo_pct,51.68
15,"Coruña, A",2020,hombres,tasa_paro_pct,10.3425
15,"Coruña, A",2020,mujeres,tasa_actividad_pct,48.715
15,"Coruña, A",2020,mujeres,tasa_empleo_pct,42.769999999999996
15,"Coruña, A",2020,mujeres,tasa_paro_pct,12.1825
15,"Coruña, A",2020,total,tasa_actividad_pct,52.957499999999996
15,"Coruña, A",2020,total,tasa_empleo_pct,47.004999999999995
15,"Coruña, A",2020,total,tasa_paro_pct,11.2325
15,"Coruña, A",2021,hombres,tasa_actividad_pct,57.724999999999994
15,"Coruña, A",2021,hombres,tasa_empleo_pct,51.915
15,"Coruña, A",2021,hombres,tasa_paro_pct,10.094999999999999
15,"Coruña, A",2021,mujeres,tasa_actividad_pct,48.167500000000004
15,"Coruña, A",2021,mujeres,tasa_empleo_pct,42.795
15,"Coruña, A",2021,mujeres,tasa_paro_pct,11.145
15,"Coruña, A",2021,total,tasa_actividad_pct,52.7025
15,"Coruña, A",2021,total,tasa_empleo_pct,47.1225
15,"Coruña, A",2021,total,tasa_paro_pct,10.6
15,"Coruña, A",2022,hombres,tasa_actividad_pct,57.737500000000004
15,"Coruña, A",2022,hombres,tasa_empleo_pct,52.35
15,"Coruña, A",2022,hombres,tasa_paro_pct,9.327499999999999
15,"Coruña, A",2022,mujeres,tasa_actividad_pct,49.5075
15,"Coruña, A",2022,mujeres,tasa_empleo_pct,44.1075
15,"Coruña, A",2022,mujeres,tasa_paro_pct,10.9225
15,"Coruña, A",2022,total,tasa_actividad_pct,53.417500000000004
15,"Coruña, A",2022,total,tasa_empleo_pct,48.019999999999996
15,"Coruña, A",2022,total,tasa_paro_pct,10.1
15,"Coruña, A",2023,hombres,tasa_actividad_pct,57.6075
15,"Coruña, A",2023,hombres,tasa_empleo_pct,52.879999999999995
15,"Coruña, A",2023,hombres,tasa_paro_pct,8.2125
15,"Coruña, A",2023,mujeres,tasa_actividad_pct,49.5025
15,"Coruña, A",2023,mujeres,tasa_empleo_pct,44.5375
15,"Coruña, A",2023,mujeres,tasa_paro_pct,10.0375
15,"Coruña, A",2023,total,tasa_actividad_pct,53.3475
15,"Coruña, A",2023,total,tasa_empleo_pct,48.49
15,"Coruña, A",2023,total,tasa_paro_pct,9.1025
15,"Coruña, A",2024,hombres,tasa_actividad_pct,57.7775
15,"Coruña, A",2024,hombres,tasa_empleo_pct,53.4925
15,"Coruña, A",2024,hombres,tasa_paro_pct,7.4025
15,"Coruña, A",2024,mujeres,tasa_actividad_pct,48.9125
15,"Coruña, A",2024,mujeres,tasa_empleo_pct,44.71
15,"Coruña, A",2024,mujeres,tasa_paro_pct,8.5875
15,"Coruña, A",2024,total,tasa_actividad_pct,53.1175
15,"Coruña, A",2024,total,tasa_empleo_pct,48.8775
15,"Coruña, A",2024,total,tasa_paro_pct,7.98
15,"Coruña, A",2025,hombres,tasa_actividad_pct,57.15
15,"Coruña, A",2025,hombres,tasa_empleo_pct,53.3925
15,"Coruña, A",2025,hombres,tasa_paro_pct,6.575
15,"Coruña, A",2025,mujeres,tasa_actividad_pct,50.68
15,"Coruña, A",2025,mujeres,tasa_empleo_pct,46.695
15,"Coruña, A",2025,mujeres,tasa_paro_pct,7.852500000000001
15,"Coruña, A",2025,total,tasa_actividad_pct,53.7475
15,"Coruña, A",2025,total,tasa_empleo_pct,49.875
15,"Coruña, A",2025,total,tasa_paro_pct,7.2125
16,Cuenca,2015,hombres,tasa_actividad_pct,61.8875
16,Cuenca,2015,hombres,tasa_empleo_pct,48.785
16,Cuenca,2015,hombres,tasa_paro_pct,21.177500000000002
16,Cuenca,2015,mujeres,tasa_actividad_pct,44.57
16,Cuenca,2015,mujeres,tasa_empleo_pct,33.5725
16,Cuenca,2015,mujeres,tasa_paro_pct,24.6825
16,Cuenca,2015,total,tasa_actividad_pct,53.37
16,Cuenca,2015,total,tasa_empleo_pct,41.3025
16,Cuenca,2015,total,tasa_paro_pct,22.615000000000002
16,Cuenca,2016,hombres,tasa_actividad_pct,66.285
16,Cuenca,2016,hombres,tasa_empleo_pct,55.31
16,Cuenca,2016,hombres,tasa_paro_pct,16.5675
16,Cuenca,2016,mujeres,tasa_actividad_pct,46.1225
16,Cuenca,2016,mujeres,tasa_empleo_pct,36.82
16,Cuenca,2016,mujeres,tasa_paro_pct,20.1675
16,Cuenca,2016,total,tasa_actividad_pct,56.36
16,Cuenca,2016,total,tasa_empleo_pct,46.2075
16,Cuenca,2016,total,tasa_paro_pct,18.015
16,Cuenca,2017,hombres,tasa_actividad_pct,64.3575
16,Cuenca,2017,hombres,tasa_empleo_pct,55.7625
16,Cuenca,2017,hombres,tasa_paro_pct,13.3375
16,Cuenca,2017,mujeres,tasa_actividad_pct,46.192499999999995
16,Cuenca,2017,mujeres,tasa_empleo_pct,37.135
16,Cuenca,2017,mujeres,tasa_paro_pct,19.56
16,Cuenca,2017,total,tasa_actividad_pct,55.4125
16,Cuenca,2017,total,tasa_empleo_pct,46.5875
16,Cuenca,2017,total,tasa_paro_pct,15.9025
16,Cuenca,2018,hombres,tasa_actividad_pct,62.57
16,Cuenca,2018,hombres,tasa_empleo_pct,53.805
16,Cuenca,2018,hombres,tasa_paro_pct,14.015
16,Cuenca,2018,mujeres,tasa_actividad_pct,47.574999999999996
16,Cuenca,2018,mujeres,tasa_empleo_pct,39.37
16,Cuenca,2018,mujeres,tasa_paro_pct,17.259999999999998
16,Cuenca,2018,total,tasa_actividad_pct,55.1875
16,Cuenca,2018,total,tasa_empleo_pct,46.699999999999996
16,Cuenca,2018,total,tasa_paro_pct,15.4
16,Cuenca,2019,hombres,tasa_actividad_pct,63.59
16,Cuenca,2019,hombres,tasa_empleo_pct,56.375
16,Cuenca,2019,hombres,tasa_paro_pct,11.34
16,Cuenca,2019,mujeres,tasa_actividad_pct,48.6775
16,Cuenca,2019,mujeres,tasa_empleo_pct,41.1875
16,Cuenca,2019,mujeres,tasa_paro_pct,15.4225
16,Cuenca,2019,total,tasa_actividad_pct,56.245000000000005
16,Cuenca,2019,total,tasa_empleo_pct,48.894999999999996
16,Cuenca,2019,total,tasa_paro_pct,13.065
16,Cuenca,2020,hombres,tasa_actividad_pct,64.05250000000001
16,Cuenca,2020,hombres,tasa_empleo_pct,55.2425
16,Cuenca,2020,hombres,tasa_paro_pct,13.760000000000002
16,Cuenca,2020,mujeres,tasa_actividad_pct,44.375
16,Cuenca,2020,mujeres,tasa_empleo_pct,36.1825
16,Cuenca,2020,mujeres,tasa_paro_pct,18.384999999999998
16,Cuenca,2020,total,tasa_actividad_pct,54.3525
16,Cuenca,2020,total,tasa_empleo_pct,45.8475
16,Cuenca,2020,total,tasa_paro_pct,15.6525
16,Cuenca,2021,hombres,tasa_actividad_pct,62.8425
16,Cuenca,2021,hombres,tasa_empleo_pct,57.0875
16,Cuenca,2021,hombres,tasa_paro_pct,9.1725
16,Cuenca,2021,mujeres,tasa_actividad_pct,46.37
16,Cuenca,2021,mujeres,tasa_empleo_pct,38.93
16,Cuenca,2021,mujeres,tasa_paro_pct,16.1525
16,Cuenca,2021,total,tasa_actividad_pct,54.6225
16,Cuenca,2021,total,tasa_empleo_pct,48.0275
16,Cuenca,2021,total,tasa_paro_pct,12.1075
16,Cuenca,2022,hombres,tasa_actividad_pct,61.745000000000005
16,Cuenca,2022,hombres,tasa_empleo_pct,56.8725
16,Cuenca,2022,hombres,tasa_paro_pct,7.865
16,Cuenca,2022,mujeres,tasa_actividad_pct,48.6325
16,Cuenca,2022,mujeres,tasa_empleo_pct,42.8775
16,Cuenca,2022,mujeres,tasa_paro_pct,11.8275
16,Cuenca,2022,total,tasa_actividad_pct,55.2175
16,Cuenca,2022,total,tasa_empleo_pct,49.91
16,Cuenca,2022,total,tasa_paro_pct,9.6075
16,Cuenca,2023,hombres,tasa_actividad_pct,61.5125
16,Cuenca,2023,hombres,tasa_empleo_pct,56.4025
16,Cuenca,2023,hombres,tasa_paro_pct,8.33
16,Cuenca,2023,mujeres,tasa_actividad_pct,49.4725
16,Cuenca,2023,mujeres,tasa_empleo_pct,41.905
16,Cuenca,2023,mujeres,tasa_paro_pct,15.317499999999999
16,Cuenca,2023,total,tasa_actividad_pct,55.5475
16,Cuenca,2023,total,tasa_empleo_pct,49.22
16,Cuenca,2023,total,tasa_paro_pct,11.4075
16,Cuenca,2024,hombres,tasa_actividad_pct,63.977500000000006
16,Cuenca,2024,hombres,tasa_empleo_pct,59.36
16,Cuenca,2024,hombres,tasa_paro_pct,7.17
16,Cuenca,2024,mujeres,tasa_actividad_pct,50.3575
16,Cuenca,2024,mujeres,tasa_empleo_pct,42.85
16,Cuenca,2024,mujeres,tasa_paro_pct,14.825000000000001
16,Cuenca,2024,total,tasa_actividad_pct,57.2575
16,Cuenca,2024,total,tasa_empleo_pct,51.215
16,Cuenca,2024,total,tasa_paro_pct,10.495
16,Cuenca,2025,hombres,tasa_actividad_pct,63.4525
16,Cuenca,2025,hombres,tasa_empleo_pct,58.4925
16,Cuenca,2025,hombres,tasa_paro_pct,7.7375
16,Cuenca,2025,mujeres,tasa_actividad_pct,47.9325
16,Cuenca,2025,mujeres,tasa_empleo_pct,41.175
16,Cuenca,2025,mujeres,tasa_paro_pct,14.105
16,Cuenca,2025,total,tasa_actividad_pct,55.8025
16,Cuenca,2025,total,tasa_empleo_pct,49.9575
16,Cuenca,2025,total,tasa_paro_pct,10.4175
17,Girona,2015,hombres,tasa_actividad_pct,68.825
17,Girona,2015,hombres,tasa_empleo_pct,55.557500000000005
17,Girona,2015,hombres,tasa_paro_pct,19.2675
17,Girona,2015,mujeres,tasa_actividad_pct,58.11
17,Girona,2015,mujeres,tasa_empleo_pct,46.3375
17,Girona,2015,mujeres,tasa_paro_pct,20.2575
17,Girona,2015,total,tasa_actividad_pct,63.4325
17,Girona,2015,total,tasa_empleo_pct,50.917500000000004
17,Girona,2015,total,tasa_paro_pct,19.7225
17,Girona,2016,hombres,tasa_actividad_pct,66.45
17,Girona,2016,hombres,tasa_empleo_pct,55.879999999999995
17,Girona,2016,hombres,tasa_paro_pct,15.915
17,Girona,2016,mujeres,tasa_actividad_pct,58.5225
17,Girona,2016,mujeres,tasa_empleo_pct,48.935
17,Girona,2016,mujeres,tasa_paro_pct,16.395
17,Girona,2016,total,tasa_actividad_pct,62.4525
17,Girona,2016,total,tasa_empleo_pct,52.375
17,Girona,2016,total,tasa_paro_pct,16.14
17,Girona,2017,hombres,tasa_actividad_pct,67.23
17,Girona,2017,hombres,tasa_empleo_pct,57.915
17,Girona,2017,hombres,tasa_paro_pct,13.88
17,Girona,2017,mujeres,tasa_actividad_pct,57.805
17,Girona,2017,mujeres,tasa_empleo_pct,49.695
17,Girona,2017,mujeres,tasa_paro_pct,14.0625
17,Girona,2017,total,tasa_actividad_pct,62.475
17,Girona,2017,total,tasa_empleo_pct,53.7675
17,Girona,2017,total,tasa_paro_pct,13.9625
17,Girona,2018,hombres,tasa_actividad_pct,67.7075
17,Girona,2018,hombres,tasa_empleo_pct,60.28
17,Girona,2018,hombres,tasa_paro_pct,10.997499999999999
17,Girona,2018,mujeres,tasa_actividad_pct,57.144999999999996
17,Girona,2018,mujeres,tasa_empleo_pct,50.3875
17,Girona,2018,mujeres,tasa_paro_pct,11.844999999999999
17,Girona,2018,total,tasa_actividad_pct,62.38
17,Girona,2018,total,tasa_empleo_pct,55.29
17,Girona,2018,total,tasa_paro_pct,11.3975
17,Girona,2019,hombres,tasa_actividad_pct,67.39
17,Girona,2019,hombres,tasa_empleo_pct,60.725
17,Girona,2019,hombres,tasa_paro_pct,9.8825
17,Girona,2019,mujeres,tasa_actividad_pct,58.6375
17,Girona,2019,mujeres,tasa_empleo_pct,52.3
17,Girona,2019,mujeres,tasa_paro_pct,10.855
17,Girona,2019,total,tasa_actividad_pct,62.9775
17,Girona,2019,total,tasa_empleo_pct,56.4775
17,Girona,2019,total,tasa_paro_pct,10.3325
17,Girona,2020,hombres,tasa_actividad_pct,65.7875
17,Girona,2020,hombres,tasa_empleo_pct,57.370000000000005
17,Girona,2020,hombres,tasa_paro_pct,12.805
17,Girona,2020,mujeres,tasa_actividad_pct,56.6225
17,Girona,2020,mujeres,tasa_empleo_pct,49.6225
17,Girona,2020,mujeres,tasa_paro_pct,12.3725
17,Girona,2020,total,tasa_actividad_pct,61.1675
17,Girona,2020,total,tasa_empleo_pct,53.47
17,Girona,2020,total,tasa_paro_pct,12.6025
17,Girona,2021,hombres,tasa_actividad_pct,66.685
17,Girona,2021,hombres,tasa_empleo_pct,58.6025
17,Girona,2021,hombres,tasa_paro_pct,12.135
17,Girona,2021,mujeres,tasa_actividad_pct,58.14
17,Girona,2021,mujeres,tasa_empleo_pct,50.045
17,Girona,2021,mujeres,tasa_paro_pct,13.935
17,Girona,2021,total,tasa_actividad_pct,62.41
17,Girona,2021,total,tasa_empleo_pct,54.3225
17,Girona,2021,total,tasa_paro_pct,12.975
17,Girona,2022,hombres,tasa_actividad_pct,67.5
17,Girona,2022,hombres,tasa_empleo_pct,61.795
17,Girona,2022,hombres,tasa_paro_pct,8.469999999999999
17,Girona,2022,mujeres,tasa_actividad_pct,57.714999999999996
17,Girona,2022,mujeres,tasa_empleo_pct,52.2175
17,Girona,2022,mujeres,tasa_paro_pct,9.5325
17,Girona,2022,total,tasa_actividad_pct,62.6025
17,Girona,2022,total,tasa_empleo_pct,56.9975
17,Girona,2022,total,tasa_paro_pct,8.9575
17,Girona,2023,hombres,tasa_actividad_pct,66.58500000000001
17,Girona,2023,hombres,tasa_empleo_pct,60.6275
17,Girona,2023,hombres,tasa_paro_pct,8.93
17,Girona,2023,mujeres,tasa_actividad_pct,55.5125
17,Girona,2023,mujeres,tasa_empleo_pct,49.315
17,Girona,2023,mujeres,tasa_paro_pct,11.185
17,Girona,2023,total,tasa_actividad_pct,61.025
17,Girona,2023,total,tasa_empleo_pct,54.9475
17,Girona,2023,total,tasa_paro_pct,9.9575
17,Girona,2024,hombres,tasa_actividad_pct,66.6725
17,Girona,2024,hombres,tasa_empleo_pct,60.7525
17,Girona,2024,hombres,tasa_paro_pct,8.875
17,Girona,2024,mujeres,tasa_actividad_pct,55.7325
17,Girona,2024,mujeres,tasa_empleo_pct,50.055
17,Girona,2024,mujeres,tasa_paro_pct,10.1875
17,Girona,2024,total,tasa_actividad_pct,61.1825
17,Girona,2024,total,tasa_empleo_pct,55.3875
17,Girona,2024,total,tasa_paro_pct,9.467500000000001
17,Girona,2025,hombres,tasa_actividad_pct,66.19749999999999
17,Girona,2025,hombres,tasa_empleo_pct,60.72
17,Girona,2025,hombres,tasa_paro_pct,8.2825
17,Girona,2025,mujeres,tasa_actividad_pct,56.63
17,Girona,2025,mujeres,tasa_empleo_pct,51.85
17,Girona,2025,mujeres,tasa_paro_pct,8.455
17,Girona,2025,total,tasa_actividad_pct,61.3875
17,Girona,2025,total,tasa_empleo_pct,56.255
17,Girona,2025,total,tasa_paro_pct,8.3725
18,Granada,2015,hombres,tasa_actividad_pct,65.96
18,Granada,2015,hombres,tasa_empleo_pct,47.519999999999996
18,Granada,2015,hombres,tasa_paro_pct,27.945
18,Granada,2015,mujeres,tasa_actividad_pct,51.185
18,Granada,2015,mujeres,tasa_empleo_pct,33.44
18,Granada,2015,mujeres,tasa_paro_pct,34.68
18,Granada,2015,total,tasa_actividad_pct,58.44
18,Granada,2015,total,tasa_empleo_pct,40.3475
18,Granada,2015,total,tasa_paro_pct,30.942500000000003
18,Granada,2016,hombres,tasa_actividad_pct,64.585
18,Granada,2016,hombres,tasa_empleo_pct,46.945
18,Granada,2016,hombres,tasa_paro_pct,27.295
18,Granada,2016,mujeres,tasa_actividad_pct,52.964999999999996
18,Granada,2016,mujeres,tasa_empleo_pct,35.4625
18,Granada,2016,mujeres,tasa_paro_pct,33.042500000000004
18,Granada,2016,total,tasa_actividad_pct,58.667500000000004
18,Granada,2016,total,tasa_empleo_pct,41.095
18,Granada,2016,total,tasa_paro_pct,29.9375
18,Granada,2017,hombres,tasa_actividad_pct,64.0075
18,Granada,2017,hombres,tasa_empleo_pct,48.93
18,Granada,2017,hombres,tasa_paro_pct,23.560000000000002
18,Granada,2017,mujeres,tasa_actividad_pct,52.6475
18,Granada,2017,mujeres,tasa_empleo_pct,37.72
18,Granada,2017,mujeres,tasa_paro_pct,28.355
18,Granada,2017,total,tasa_actividad_pct,58.2225
18,Granada,2017,total,tasa_empleo_pct,43.22
18,Granada,2017,total,tasa_paro_pct,25.7725
18,Granada,2018,hombres,tasa_actividad_pct,63.8125
18,Granada,2018,hombres,tasa_empleo_pct,50.525
18,Granada,2018,hombres,tasa_paro_pct,20.8125
18,Granada,2018,mujeres,tasa_actividad_pct,50.254999999999995
18,Granada,2018,mujeres,tasa_empleo_pct,36.2225
18,Granada,2018,mujeres,tasa_paro_pct,27.91
18,Granada,2018,total,tasa_actividad_pct,56.91
18,Granada,2018,total,tasa_empleo_pct,43.25
18,Granada,2018,total,tasa_paro_pct,23.997500000000002
18,Granada,2019,hombres,tasa_actividad_pct,63.74
18,Granada,2019,hombres,tasa_empleo_pct,51.6425
18,Granada,2019,hombres,tasa_paro_pct,18.96
18,Granada,2019,mujeres,tasa_actividad_pct,48.815
18,Granada,2019,mujeres,tasa_empleo_pct,35.97
18,Granada,2019,mujeres,tasa_paro_pct,26.3
18,Granada,2019,total,tasa_actividad_pct,56.144999999999996
18,Granada,2019,total,tasa_empleo_pct,43.665
18,Granada,2019,total,tasa_paro_pct,22.21
18,Granada,2020,hombres,tasa_actividad_pct,61.2475
18,Granada,2020,hombres,tasa_empleo_pct,48.3175
18,Granada,2020,hombres,tasa_paro_pct,21.14
18,Granada,2020,mujeres,tasa_actividad_pct,46.86
18,Granada,2020,mujeres,tasa_empleo_pct,34.1525
18,Granada,2020,mujeres,tasa_paro_pct,27.055
18,Granada,2020,total,tasa_actividad_pct,53.925000000000004
18,Granada,2020,total,tasa_empleo_pct,41.11
18,Granada,2020,total,tasa_paro_pct,23.775
18,Granada,2021,hombres,tasa_actividad_pct,63.93
18,Granada,2021,hombres,tasa_empleo_pct,49.7875
18,Granada,2021,hombres,tasa_paro_pct,22.1225
18,Granada,2021,mujeres,tasa_actividad_pct,50.49
18,Granada,2021,mujeres,tasa_empleo_pct,38.7575
18,Granada,2021,mujeres,tasa_paro_pct,23.25
18,Granada,2021,total,tasa_actividad_pct,57.065
18,Granada,2021,total,tasa_empleo_pct,44.155
18,Granada,2021,total,tasa_paro_pct,22.63
18,Granada,2022,hombres,tasa_actividad_pct,64.45
18,Granada,2022,hombres,tasa_empleo_pct,52.085
18,Granada,2022,hombres,tasa_paro_pct,19.18
18,Granada,2022,mujeres,tasa_actividad_pct,50.715
18,Granada,2022,mujeres,tasa_empleo_pct,38.9775
18,Granada,2022,mujeres,tasa_paro_pct,23.095
18,Granada,2022,total,tasa_actividad_pct,57.415
18,Granada,2022,total,tasa_empleo_pct,45.370000000000005
18,Granada,2022,total,tasa_paro_pct,20.9575
18,Granada,2023,hombres,tasa_actividad_pct,64.1575
18,Granada,2023,hombres,tasa_empleo_pct,53.135000000000005
18,Granada,2023,hombres,tasa_paro_pct,17.185000000000002
18,Granada,2023,mujeres,tasa_actividad_pct,52.9225
18,Granada,2023,mujeres,tasa_empleo_pct,40.0175
18,Granada,2023,mujeres,tasa_paro_pct,24.3675
18,Granada,2023,total,tasa_actividad_pct,58.4075
18,Granada,2023,total,tasa_empleo_pct,46.425
18,Granada,2023,total,tasa_paro_pct,20.5075
18,Granada,2024,hombres,tasa_actividad_pct,60.88
18,Granada,2024,hombres,tasa_empleo_pct,48.94
