codigo_provincia,provincia,anio,mes,periodo,variable,valor
07,"Balears, Illes",2024,8,2024M08,personal_empleado,74011.0
07,"Balears, Illes",2024,8,2024M08,plazas_estimadas,378667.0
07,"Balears, Illes",2024,9,2024M09,establecimientos_abiertos_estimados,1357.0
07,"Balears, Illes",2024,9,2024M09,grado_ocupacion_habitaciones_pct,87.94
07,"Balears, Illes",2024,9,2024M09,grado_ocupacion_plazas_fin_semana_pct,81.32
07,"Balears, Illes",2024,9,2024M09,grado_ocupacion_plazas_pct,80.39
07,"Balears, Illes",2024,9,2024M09,habitaciones_estimadas,175765.0
07,"Balears, Illes",2024,9,2024M09,personal_empleado,71102.0
07,"Balears, Illes",2024,9,2024M09,plazas_estimadas,376393.0
07,"Balears, Illes",2024,10,2024M10,establecimientos_abiertos_estimados,1120.0
07,"Balears, Illes",2024,10,2024M10,grado_ocupacion_habitaciones_pct,74.31
07,"Balears, Illes",2024,10,2024M10,grado_ocupacion_plazas_fin_semana_pct,70.78
07,"Balears, Illes",2024,10,2024M10,grado_ocupacion_plazas_pct,68.96
07,"Balears, Illes",2024,10,2024M10,habitaciones_estimadas,149873.0
07,"Balears, Illes",2024,10,2024M10,personal_empleado,56779.0
07,"Balears, Illes",2024,10,2024M10,plazas_estimadas,321031.0
07,"Balears, Illes",2024,11,2024M11,establecimientos_abiertos_estimados,190.0
07,"Balears, Illes",2024,11,2024M11,grado_ocupacion_habitaciones_pct,60.07
07,"Balears, Illes",2024,11,2024M11,grado_ocupacion_plazas_fin_semana_pct,53.06
07,"Balears, Illes",2024,11,2024M11,grado_ocupacion_plazas_pct,47.69
07,"Balears, Illes",2024,11,2024M11,habitaciones_estimadas,13823.0
07,"Balears, Illes",2024,11,2024M11,personal_empleado,6003.0
07,"Balears, Illes",2024,11,2024M11,plazas_estimadas,28452.0
07,"Balears, Illes",2024,12,2024M12,establecimientos_abiertos_estimados,154.0
07,"Balears, Illes",2024,12,2024M12,grado_ocupacion_habitaciones_pct,53.92
07,"Balears, Illes",2024,12,2024M12,grado_ocupacion_plazas_fin_semana_pct,51.3
07,"Balears, Illes",2024,12,2024M12,grado_ocupacion_plazas_pct,43.93
07,"Balears, Illes",2024,12,2024M12,habitaciones_estimadas,10957.0
07,"Balears, Illes",2024,12,2024M12,personal_empleado,4673.0
07,"Balears, Illes",2024,12,2024M12,plazas_estimadas,22777.0
07,"Balears, Illes",2025,1,2025M01,establecimientos_abiertos_estimados,133.0
07,"Balears, Illes",2025,1,2025M01,grado_ocupacion_habitaciones_pct,48.16
07,"Balears, Illes",2025,1,2025M01,grado_ocupacion_plazas_fin_semana_pct,39.43
07,"Balears, Illes",2025,1,2025M01,grado_ocupacion_plazas_pct,36.73
07,"Balears, Illes",2025,1,2025M01,habitaciones_estimadas,9930.0
07,"Balears, Illes",2025,1,2025M01,personal_empleado,4075.0
07,"Balears, Illes",2025,1,2025M01,plazas_estimadas,20939.0
07,"Balears, Illes",2025,2,2025M02,establecimientos_abiertos_estimados,203.0
07,"Balears, Illes",2025,2,2025M02,grado_ocupacion_habitaciones_pct,63.79
07,"Balears, Illes",2025,2,2025M02,grado_ocupacion_plazas_fin_semana_pct,60.71
07,"Balears, Illes",2025,2,2025M02,grado_ocupacion_plazas_pct,56.07
07,"Balears, Illes",2025,2,2025M02,habitaciones_estimadas,19358.0
07,"Balears, Illes",2025,2,2025M02,personal_empleado,7998.0
07,"Balears, Illes",2025,2,2025M02,plazas_estimadas,39719.0
07,"Balears, Illes",2025,3,2025M03,establecimientos_abiertos_estimados,411.0
07,"Balears, Illes",2025,3,2025M03,grado_ocupacion_habitaciones_pct,64.88
07,"Balears, Illes",2025,3,2025M03,grado_ocupacion_plazas_fin_semana_pct,58.67
07,"Balears, Illes",2025,3,2025M03,grado_ocupacion_plazas_pct,56.31
07,"Balears, Illes",2025,3,2025M03,habitaciones_estimadas,38464.0
07,"Balears, Illes",2025,3,2025M03,personal_empleado,13619.0
07,"Balears, Illes",2025,3,2025M03,plazas_estimadas,79686.0
07,"Balears, Illes",2025,4,2025M04,establecimientos_abiertos_estimados,702.0
07,"Balears, Illes",2025,4,2025M04,grado_ocupacion_habitaciones_pct,74.42
07,"Balears, Illes",2025,4,2025M04,grado_ocupacion_plazas_fin_semana_pct,69.33
07,"Balears, Illes",2025,4,2025M04,grado_ocupacion_plazas_pct,68.32
07,"Balears, Illes",2025,4,2025M04,habitaciones_estimadas,81353.0
07,"Balears, Illes",2025,4,2025M04,personal_empleado,33398.0
07,"Balears, Illes",2025,4,2025M04,plazas_estimadas,172315.0
07,"Balears, Illes",2025,5,2025M05,establecimientos_abiertos_estimados,1298.0
07,"Balears, Illes",2025,5,2025M05,grado_ocupacion_habitaciones_pct,75.79
07,"Balears, Illes",2025,5,2025M05,grado_ocupacion_plazas_fin_semana_pct,70.35
07,"Balears, Illes",2025,5,2025M05,grado_ocupacion_plazas_pct,68.53
07,"Balears, Illes",2025,5,2025M05,habitaciones_estimadas,170429.0
07,"Balears, Illes",2025,5,2025M05,personal_empleado,67808.0
07,"Balears, Illes",2025,5,2025M05,plazas_estimadas,366997.0
07,"Balears, Illes",2025,6,2025M06,establecimientos_abiertos_estimados,1367.0
07,"Balears, Illes",2025,6,2025M06,grado_ocupacion_habitaciones_pct,87.15
07,"Balears, Illes",2025,6,2025M06,grado_ocupacion_plazas_fin_semana_pct,83.8
07,"Balears, Illes",2025,6,2025M06,grado_ocupacion_plazas_pct,82.18
07,"Balears, Illes",2025,6,2025M06,habitaciones_estimadas,176149.0
07,"Balears, Illes",2025,6,2025M06,personal_empleado,73569.0
07,"Balears, Illes",2025,6,2025M06,plazas_estimadas,376355.0
07,"Balears, Illes",2025,7,2025M07,establecimientos_abiertos_estimados,1376.0
07,"Balears, Illes",2025,7,2025M07,grado_ocupacion_habitaciones_pct,89.4
07,"Balears, Illes",2025,7,2025M07,grado_ocupacion_plazas_fin_semana_pct,87.62
07,"Balears, Illes",2025,7,2025M07,grado_ocupacion_plazas_pct,86.63
07,"Balears, Illes",2025,7,2025M07,habitaciones_estimadas,177198.0
07,"Balears, Illes",2025,7,2025M07,personal_empleado,76406.0
07,"Balears, Illes",2025,7,2025M07,plazas_estimadas,381103.0
07,"Balears, Illes",2025,8,2025M08,establecimientos_abiertos_estimados,1374.0
07,"Balears, Illes",2025,8,2025M08,grado_ocupacion_habitaciones_pct,91.72
07,"Balears, Illes",2025,8,2025M08,grado_ocupacion_plazas_fin_semana_pct,88.82
07,"Balears, Illes",2025,8,2025M08,grado_ocupacion_plazas_pct,89.55
07,"Balears, Illes",2025,8,2025M08,habitaciones_estimadas,176507.0
07,"Balears, Illes",2025,8,2025M08,personal_empleado,77265.0
07,"Balears, Illes",2025,8,2025M08,plazas_estimadas,379715.0
07,"Balears, Illes",2025,9,2025M09,establecimientos_abiertos_estimados,1378.0
07,"Balears, Illes",2025,9,2025M09,grado_ocupacion_habitaciones_pct,89.53
07,"Balears, Illes",2025,9,2025M09,grado_ocupacion_plazas_fin_semana_pct,82.67
07,"Balears, Illes",2025,9,2025M09,grado_ocupacion_plazas_pct,81.44
07,"Balears, Illes",2025,9,2025M09,habitaciones_estimadas,176725.0
07,"Balears, Illes",2025,9,2025M09,personal_empleado,74533.0
07,"Balears, Illes",2025,9,2025M09,plazas_estimadas,380217.0
07,"Balears, Illes",2025,10,2025M10,establecimientos_abiertos_estimados,1120.0
07,"Balears, Illes",2025,10,2025M10,grado_ocupacion_habitaciones_pct,72.58
07,"Balears, Illes",2025,10,2025M10,grado_ocupacion_plazas_fin_semana_pct,69.96
07,"Balears, Illes",2025,10,2025M10,grado_ocupacion_plazas_pct,66.51
07,"Balears, Illes",2025,10,2025M10,habitaciones_estimadas,151802.0
07,"Balears, Illes",2025,10,2025M10,personal_empleado,58864.0
07,"Balears, Illes",2025,10,2025M10,plazas_estimadas,326875.0
07,"Balears, Illes",2025,11,2025M11,establecimientos_abiertos_estimados,210.0
07,"Balears, Illes",2025,11,2025M11,grado_ocupacion_habitaciones_pct,58.24
07,"Balears, Illes",2025,11,2025M11,grado_ocupacion_plazas_fin_semana_pct,52.12
07,"Balears, Illes",2025,11,2025M11,grado_ocupacion_plazas_pct,47.16
07,"Balears, Illes",2025,11,2025M11,habitaciones_estimadas,14690.0
07,"Balears, Illes",2025,11,2025M11,personal_empleado,6959.0
07,"Balears, Illes",2025,11,2025M11,plazas_estimadas,30600.0
07,"Balears, Illes",2025,12,2025M12,establecimientos_abiertos_estimados,181.0
07,"Balears, Illes",2025,12,2025M12,grado_ocupacion_habitaciones_pct,49.37
07,"Balears, Illes",2025,12,2025M12,grado_ocupacion_plazas_fin_semana_pct,45.94
07,"Balears, Illes",2025,12,2025M12,grado_ocupacion_plazas_pct,41.64
07,"Balears, Illes",2025,12,2025M12,habitaciones_estimadas,12066.0
07,"Balears, Illes",2025,12,2025M12,personal_empleado,5025.0
07,"Balears, Illes",2025,12,2025M12,plazas_estimadas,24820.0
08,Barcelona,2015,1,2015M01,establecimientos_abiertos_estimados,938.0
08,Barcelona,2015,1,2015M01,grado_ocupacion_habitaciones_pct,46.5
08,Barcelona,2015,1,2015M01,grado_ocupacion_plazas_fin_semana_pct,43.28
08,Barcelona,2015,1,2015M01,grado_ocupacion_plazas_pct,38.78
08,Barcelona,2015,1,2015M01,habitaciones_estimadas,54476.0
08,Barcelona,2015,1,2015M01,personal_empleado,15851.0
08,Barcelona,2015,1,2015M01,plazas_estimadas,106646.0
08,Barcelona,2015,2,2015M02,establecimientos_abiertos_estimados,943.0
08,Barcelona,2015,2,2015M02,grado_ocupacion_habitaciones_pct,56.37
08,Barcelona,2015,2,2015M02,grado_ocupacion_plazas_fin_semana_pct,53.6
08,Barcelona,2015,2,2015M02,grado_ocupacion_plazas_pct,46.66
08,Barcelona,2015,2,2015M02,habitaciones_estimadas,54944.0
08,Barcelona,2015,2,2015M02,personal_empleado,15921.0
08,Barcelona,2015,2,2015M02,plazas_estimadas,107744.0
08,Barcelona,2015,3,2015M03,establecimientos_abiertos_estimados,963.0
08,Barcelona,2015,3,2015M03,grado_ocupacion_habitaciones_pct,68.39
08,Barcelona,2015,3,2015M03,grado_ocupacion_plazas_fin_semana_pct,59.81
08,Barcelona,2015,3,2015M03,grado_ocupacion_plazas_pct,55.82
08,Barcelona,2015,3,2015M03,habitaciones_estimadas,56981.0
08,Barcelona,2015,3,2015M03,personal_empleado,16624.0
08,Barcelona,2015,3,2015M03,plazas_estimadas,111952.0
08,Barcelona,2015,4,2015M04,establecimientos_abiertos_estimados,1012.0
08,Barcelona,2015,4,2015M04,grado_ocupacion_habitaciones_pct,73.95
08,Barcelona,2015,4,2015M04,grado_ocupacion_plazas_fin_semana_pct,68.08
08,Barcelona,2015,4,2015M04,grado_ocupacion_plazas_pct,65.26
08,Barcelona,2015,4,2015M04,habitaciones_estimadas,61169.0
08,Barcelona,2015,4,2015M04,personal_empleado,17864.0
08,Barcelona,2015,4,2015M04,plazas_estimadas,121371.0
08,Barcelona,2015,5,2015M05,establecimientos_abiertos_estimados,1061.0
08,Barcelona,2015,5,2015M05,grado_ocupacion_habitaciones_pct,76.41
08,Barcelona,2015,5,2015M05,grado_ocupacion_plazas_fin_semana_pct,75.35
08,Barcelona,2015,5,2015M05,grado_ocupacion_plazas_pct,67.46
08,Barcelona,2015,5,2015M05,habitaciones_estimadas,68356.0
08,Barcelona,2015,5,2015M05,personal_empleado,19616.0
08,Barcelona,2015,5,2015M05,plazas_estimadas,136161.0
08,Barcelona,2015,6,2015M06,establecimientos_abiertos_estimados,1127.0
08,Barcelona,2015,6,2015M06,grado_ocupacion_habitaciones_pct,75.68
08,Barcelona,2015,6,2015M06,grado_ocupacion_plazas_fin_semana_pct,72.36
08,Barcelona,2015,6,2015M06,grado_ocupacion_plazas_pct,66.75
08,Barcelona,2015,6,2015M06,habitaciones_estimadas,71701.0
08,Barcelona,2015,6,2015M06,personal_empleado,21053.0
08,Barcelona,2015,6,2015M06,plazas_estimadas,142769.0
08,Barcelona,2015,7,2015M07,establecimientos_abiertos_estimados,1140.0
08,Barcelona,2015,7,2015M07,grado_ocupacion_habitaciones_pct,80.06
08,Barcelona,2015,7,2015M07,grado_ocupacion_plazas_fin_semana_pct,77.16
08,Barcelona,2015,7,2015M07,grado_ocupacion_plazas_pct,76.16
08,Barcelona,2015,7,2015M07,habitaciones_estimadas,72438.0
08,Barcelona,2015,7,2015M07,personal_empleado,21459.0
08,Barcelona,2015,7,2015M07,plazas_estimadas,143975.0
08,Barcelona,2015,8,2015M08,establecimientos_abiertos_estimados,1131.0
08,Barcelona,2015,8,2015M08,grado_ocupacion_habitaciones_pct,84.77
08,Barcelona,2015,8,2015M08,grado_ocupacion_plazas_fin_semana_pct,81.91
08,Barcelona,2015,8,2015M08,grado_ocupacion_plazas_pct,83.13
08,Barcelona,2015,8,2015M08,habitaciones_estimadas,72381.0
08,Barcelona,2015,8,2015M08,personal_empleado,21363.0
08,Barcelona,2015,8,2015M08,plazas_estimadas,143868.0
08,Barcelona,2015,9,2015M09,establecimientos_abiertos_estimados,1120.0
08,Barcelona,2015,9,2015M09,grado_ocupacion_habitaciones_pct,79.85
08,Barcelona,2015,9,2015M09,grado_ocupacion_plazas_fin_semana_pct,72.46
08,Barcelona,2015,9,2015M09,grado_ocupacion_plazas_pct,69.76
08,Barcelona,2015,9,2015M09,habitaciones_estimadas,71228.0
08,Barcelona,2015,9,2015M09,personal_empleado,20474.0
08,Barcelona,2015,9,2015M09,plazas_estimadas,141748.0
08,Barcelona,2015,10,2015M10,establecimientos_abiertos_estimados,1058.0
08,Barcelona,2015,10,2015M10,grado_ocupacion_habitaciones_pct,79.87
08,Barcelona,2015,10,2015M10,grado_ocupacion_plazas_fin_semana_pct,70.07
08,Barcelona,2015,10,2015M10,grado_ocupacion_plazas_pct,67.14
08,Barcelona,2015,10,2015M10,habitaciones_estimadas,64478.0
08,Barcelona,2015,10,2015M10,personal_empleado,19089.0
08,Barcelona,2015,10,2015M10,plazas_estimadas,128445.0
08,Barcelona,2015,11,2015M11,establecimientos_abiertos_estimados,1033.0
08,Barcelona,2015,11,2015M11,grado_ocupacion_habitaciones_pct,63.79
08,Barcelona,2015,11,2015M11,grado_ocupacion_plazas_fin_semana_pct,55.23
08,Barcelona,2015,11,2015M11,grado_ocupacion_plazas_pct,50.94
08,Barcelona,2015,11,2015M11,habitaciones_estimadas,57478.0
08,Barcelona,2015,11,2015M11,personal_empleado,16934.0
08,Barcelona,2015,11,2015M11,plazas_estimadas,113526.0
08,Barcelona,2015,12,2015M12,establecimientos_abiertos_estimados,1003.0
08,Barcelona,2015,12,2015M12,grado_ocupacion_habitaciones_pct,49.67
08,Barcelona,2015,12,2015M12,grado_ocupacion_plazas_fin_semana_pct,45.32
08,Barcelona,2015,12,2015M12,grado_ocupacion_plazas_pct,43.89
08,Barcelona,2015,12,2015M12,habitaciones_estimadas,55879.0
08,Barcelona,2015,12,2015M12,personal_empleado,16482.0
08,Barcelona,2015,12,2015M12,plazas_estimadas,109613.0
08,Barcelona,2016,1,2016M01,establecimientos_abiertos_estimados,985.0
08,Barcelona,2016,1,2016M01,grado_ocupacion_habitaciones_pct,51.78
08,Barcelona,2016,1,2016M01,grado_ocupacion_plazas_fin_semana_pct,50.35
08,Barcelona,2016,1,2016M01,grado_ocupacion_plazas_pct,43.68
08,Barcelona,2016,1,2016M01,habitaciones_estimadas,54478.0
08,Barcelona,2016,1,2016M01,personal_empleado,16169.0
08,Barcelona,2016,1,2016M01,plazas_estimadas,107110.0
08,Barcelona,2016,2,2016M02,establecimientos_abiertos_estimados,1030.0
08,Barcelona,2016,2,2016M02,grado_ocupacion_habitaciones_pct,65.5
08,Barcelona,2016,2,2016M02,grado_ocupacion_plazas_fin_semana_pct,56.64
08,Barcelona,2016,2,2016M02,grado_ocupacion_plazas_pct,52.25
08,Barcelona,2016,2,2016M02,habitaciones_estimadas,56188.0
08,Barcelona,2016,2,2016M02,personal_empleado,16297.0
08,Barcelona,2016,2,2016M02,plazas_estimadas,110461.0
08,Barcelona,2016,3,2016M03,establecimientos_abiertos_estimados,1064.0
08,Barcelona,2016,3,2016M03,grado_ocupacion_habitaciones_pct,68.46
08,Barcelona,2016,3,2016M03,grado_ocupacion_plazas_fin_semana_pct,64.47
08,Barcelona,2016,3,2016M03,grado_ocupacion_plazas_pct,60.09
08,Barcelona,2016,3,2016M03,habitaciones_estimadas,59242.0
08,Barcelona,2016,3,2016M03,personal_empleado,17205.0
08,Barcelona,2016,3,2016M03,plazas_estimadas,116435.0
08,Barcelona,2016,4,2016M04,establecimientos_abiertos_estimados,1092.0
08,Barcelona,2016,4,2016M04,grado_ocupacion_habitaciones_pct,77.42
08,Barcelona,2016,4,2016M04,grado_ocupacion_plazas_fin_semana_pct,68.55
08,Barcelona,2016,4,2016M04,grado_ocupacion_plazas_pct,65.19
08,Barcelona,2016,4,2016M04,habitaciones_estimadas,62782.0
08,Barcelona,2016,4,2016M04,personal_empleado,18546.0
08,Barcelona,2016,4,2016M04,plazas_estimadas,125054.0
08,Barcelona,2016,5,2016M05,establecimientos_abiertos_estimados,1142.0
08,Barcelona,2016,5,2016M05,grado_ocupacion_habitaciones_pct,78.74
08,Barcelona,2016,5,2016M05,grado_ocupacion_plazas_fin_semana_pct,74.59
08,Barcelona,2016,5,2016M05,grado_ocupacion_plazas_pct,68.34
08,Barcelona,2016,5,2016M05,habitaciones_estimadas,69090.0
08,Barcelona,2016,5,2016M05,personal_empleado,20293.0
08,Barcelona,2016,5,2016M05,plazas_estimadas,137624.0
08,Barcelona,2016,6,2016M06,establecimientos_abiertos_estimados,1173.0
08,Barcelona,2016,6,2016M06,grado_ocupacion_habitaciones_pct,79.21
08,Barcelona,2016,6,2016M06,grado_ocupacion_plazas_fin_semana_pct,75.11
08,Barcelona,2016,6,2016M06,grado_ocupacion_plazas_pct,68.98
08,Barcelona,2016,6,2016M06,habitaciones_estimadas,72795.0
08,Barcelona,2016,6,2016M06,personal_empleado,20999.0
08,Barcelona,2016,6,2016M06,plazas_estimadas,145720.0
08,Barcelona,2016,7,2016M07,establecimientos_abiertos_estimados,1184.0
08,Barcelona,2016,7,2016M07,grado_ocupacion_habitaciones_pct,84.56
08,Barcelona,2016,7,2016M07,grado_ocupacion_plazas_fin_semana_pct,80.56
08,Barcelona,2016,7,2016M07,grado_ocupacion_plazas_pct,80.17
08,Barcelona,2016,7,2016M07,habitaciones_estimadas,73275.0
08,Barcelona,2016,7,2016M07,personal_empleado,21960.0
08,Barcelona,2016,7,2016M07,plazas_estimadas,146891.0
08,Barcelona,2016,8,2016M08,establecimientos_abiertos_estimados,1181.0
08,Barcelona,2016,8,2016M08,grado_ocupacion_habitaciones_pct,85.54
08,Barcelona,2016,8,2016M08,grado_ocupacion_plazas_fin_semana_pct,83.74
08,Barcelona,2016,8,2016M08,grado_ocupacion_plazas_pct,83.27
08,Barcelona,2016,8,2016M08,habitaciones_estimadas,73188.0
08,Barcelona,2016,8,2016M08,personal_empleado,21913.0
08,Barcelona,2016,8,2016M08,plazas_estimadas,146705.0
08,Barcelona,2016,9,2016M09,establecimientos_abiertos_estimados,1187.0
08,Barcelona,2016,9,2016M09,grado_ocupacion_habitaciones_pct,83.65
08,Barcelona,2016,9,2016M09,grado_ocupacion_plazas_fin_semana_pct,74.63
08,Barcelona,2016,9,2016M09,grado_ocupacion_plazas_pct,72.58
08,Barcelona,2016,9,2016M09,habitaciones_estimadas,73129.0
08,Barcelona,2016,9,2016M09,personal_empleado,21674.0
08,Barcelona,2016,9,2016M09,plazas_estimadas,146568.0
08,Barcelona,2016,10,2016M10,establecimientos_abiertos_estimados,1113.0
08,Barcelona,2016,10,2016M10,grado_ocupacion_habitaciones_pct,82.15
08,Barcelona,2016,10,2016M10,grado_ocupacion_plazas_fin_semana_pct,71.36
08,Barcelona,2016,10,2016M10,grado_ocupacion_plazas_pct,68.74
08,Barcelona,2016,10,2016M10,habitaciones_estimadas,65220.0
08,Barcelona,2016,10,2016M10,personal_empleado,19519.0
08,Barcelona,2016,10,2016M10,plazas_estimadas,131053.0
08,Barcelona,2016,11,2016M11,establecimientos_abiertos_estimados,1027.0
08,Barcelona,2016,11,2016M11,grado_ocupacion_habitaciones_pct,68.47
08,Barcelona,2016,11,2016M11,grado_ocupacion_plazas_fin_semana_pct,59.86
08,Barcelona,2016,11,2016M11,grado_ocupacion_plazas_pct,54.61
08,Barcelona,2016,11,2016M11,habitaciones_estimadas,56518.0
08,Barcelona,2016,11,2016M11,personal_empleado,17186.0
08,Barcelona,2016,11,2016M11,plazas_estimadas,111336.0
08,Barcelona,2016,12,2016M12,establecimientos_abiertos_estimados,1033.0
08,Barcelona,2016,12,2016M12,grado_ocupacion_habitaciones_pct,56.46
08,Barcelona,2016,12,2016M12,grado_ocupacion_plazas_fin_semana_pct,54.71
08,Barcelona,2016,12,2016M12,grado_ocupacion_plazas_pct,49.38
08,Barcelona,2016,12,2016M12,habitaciones_estimadas,56625.0
08,Barcelona,2016,12,2016M12,personal_empleado,17041.0
08,Barcelona,2016,12,2016M12,plazas_estimadas,111790.0
08,Barcelona,2017,1,2017M01,establecimientos_abiertos_estimados,1014.0
08,Barcelona,2017,1,2017M01,grado_ocupacion_habitaciones_pct,55.68
08,Barcelona,2017,1,2017M01,grado_ocupacion_plazas_fin_semana_pct,47.65
08,Barcelona,2017,1,2017M01,grado_ocupacion_plazas_pct,46.3
08,Barcelona,2017,1,2017M01,habitaciones_estimadas,56447.0
08,Barcelona,2017,1,2017M01,personal_empleado,17121.0
08,Barcelona,2017,1,2017M01,plazas_estimadas,111748.0
08,Barcelona,2017,2,2017M02,establecimientos_abiertos_estimados,1056.0
08,Barcelona,2017,2,2017M02,grado_ocupacion_habitaciones_pct,68.87
08,Barcelona,2017,2,2017M02,grado_ocupacion_plazas_fin_semana_pct,58.85
08,Barcelona,2017,2,2017M02,grado_ocupacion_plazas_pct,54.79
08,Barcelona,2017,2,2017M02,habitaciones_estimadas,57345.0
08,Barcelona,2017,2,2017M02,personal_empleado,17708.0
08,Barcelona,2017,2,2017M02,plazas_estimadas,113798.0
08,Barcelona,2017,3,2017M03,establecimientos_abiertos_estimados,1080.0
08,Barcelona,2017,3,2017M03,grado_ocupacion_habitaciones_pct,73.81
08,Barcelona,2017,3,2017M03,grado_ocupacion_plazas_fin_semana_pct,64.49
08,Barcelona,2017,3,2017M03,grado_ocupacion_plazas_pct,61.38
08,Barcelona,2017,3,2017M03,habitaciones_estimadas,60463.0
08,Barcelona,2017,3,2017M03,personal_empleado,18319.0
08,Barcelona,2017,3,2017M03,plazas_estimadas,119892.0
08,Barcelona,2017,4,2017M04,establecimientos_abiertos_estimados,1109.0
08,Barcelona,2017,4,2017M04,grado_ocupacion_habitaciones_pct,81.28
08,Barcelona,2017,4,2017M04,grado_ocupacion_plazas_fin_semana_pct,78.32
08,Barcelona,2017,4,2017M04,grado_ocupacion_plazas_pct,73.27
08,Barcelona,2017,4,2017M04,habitaciones_estimadas,63536.0
08,Barcelona,2017,4,2017M04,personal_empleado,19990.0
08,Barcelona,2017,4,2017M04,plazas_estimadas,126462.0
08,Barcelona,2017,5,2017M05,establecimientos_abiertos_estimados,1157.0
08,Barcelona,2017,5,2017M05,grado_ocupacion_habitaciones_pct,80.73
08,Barcelona,2017,5,2017M05,grado_ocupacion_plazas_fin_semana_pct,76.83
08,Barcelona,2017,5,2017M05,grado_ocupacion_plazas_pct,69.45
08,Barcelona,2017,5,2017M05,habitaciones_estimadas,71485.0
08,Barcelona,2017,5,2017M05,personal_empleado,22027.0
08,Barcelona,2017,5,2017M05,plazas_estimadas,142910.0
08,Barcelona,2017,6,2017M06,establecimientos_abiertos_estimados,1194.0
08,Barcelona,2017,6,2017M06,grado_ocupacion_habitaciones_pct,84.14
08,Barcelona,2017,6,2017M06,grado_ocupacion_plazas_fin_semana_pct,79.57
08,Barcelona,2017,6,2017M06,grado_ocupacion_plazas_pct,75.39
08,Barcelona,2017,6,2017M06,habitaciones_estimadas,73610.0
08,Barcelona,2017,6,2017M06,personal_empleado,22762.0
08,Barcelona,2017,6,2017M06,plazas_estimadas,147355.0
08,Barcelona,2017,7,2017M07,establecimientos_abiertos_estimados,1208.0
08,Barcelona,2017,7,2017M07,grado_ocupacion_habitaciones_pct,86.84
08,Barcelona,2017,7,2017M07,grado_ocupacion_plazas_fin_semana_pct,84.18
08,Barcelona,2017,7,2017M07,grado_ocupacion_plazas_pct,81.85
08,Barcelona,2017,7,2017M07,habitaciones_estimadas,74034.0
08,Barcelona,2017,7,2017M07,personal_empleado,23598.0
08,Barcelona,2017,7,2017M07,plazas_estimadas,148467.0
08,Barcelona,2017,8,2017M08,establecimientos_abiertos_estimados,1192.0
08,Barcelona,2017,8,2017M08,grado_ocupacion_habitaciones_pct,85.83
08,Barcelona,2017,8,2017M08,grado_ocupacion_plazas_fin_semana_pct,82.91
08,Barcelona,2017,8,2017M08,grado_ocupacion_plazas_pct,81.41
08,Barcelona,2017,8,2017M08,habitaciones_estimadas,74338.0
08,Barcelona,2017,8,2017M08,personal_empleado,23285.0
08,Barcelona,2017,8,2017M08,plazas_estimadas,148999.0
08,Barcelona,2017,9,2017M09,establecimientos_abiertos_estimados,1190.0
08,Barcelona,2017,9,2017M09,grado_ocupacion_habitaciones_pct,84.81
08,Barcelona,2017,9,2017M09,grado_ocupacion_plazas_fin_semana_pct,74.53
08,Barcelona,2017,9,2017M09,grado_ocupacion_plazas_pct,73.01
08,Barcelona,2017,9,2017M09,habitaciones_estimadas,74068.0
08,Barcelona,2017,9,2017M09,personal_empleado,23120.0
08,Barcelona,2017,9,2017M09,plazas_estimadas,148502.0
08,Barcelona,2017,10,2017M10,establecimientos_abiertos_estimados,1159.0
08,Barcelona,2017,10,2017M10,grado_ocupacion_habitaciones_pct,76.3
08,Barcelona,2017,10,2017M10,grado_ocupacion_plazas_fin_semana_pct,67.31
08,Barcelona,2017,10,2017M10,grado_ocupacion_plazas_pct,64.31
08,Barcelona,2017,10,2017M10,habitaciones_estimadas,67849.0
08,Barcelona,2017,10,2017M10,personal_empleado,21029.0
08,Barcelona,2017,10,2017M10,plazas_estimadas,135863.0
08,Barcelona,2017,11,2017M11,establecimientos_abiertos_estimados,1061.0
08,Barcelona,2017,11,2017M11,grado_ocupacion_habitaciones_pct,63.34
08,Barcelona,2017,11,2017M11,grado_ocupacion_plazas_fin_semana_pct,55.59
08,Barcelona,2017,11,2017M11,grado_ocupacion_plazas_pct,49.29
08,Barcelona,2017,11,2017M11,habitaciones_estimadas,58004.0
08,Barcelona,2017,11,2017M11,personal_empleado,18084.0
08,Barcelona,2017,11,2017M11,plazas_estimadas,115301.0
08,Barcelona,2017,12,2017M12,establecimientos_abiertos_estimados,1042.0
08,Barcelona,2017,12,2017M12,grado_ocupacion_habitaciones_pct,50.09
08,Barcelona,2017,12,2017M12,grado_ocupacion_plazas_fin_semana_pct,49.64
08,Barcelona,2017,12,2017M12,grado_ocupacion_plazas_pct,43.04
08,Barcelona,2017,12,2017M12,habitaciones_estimadas,57560.0
08,Barcelona,2017,12,2017M12,personal_empleado,17801.0
08,Barcelona,2017,12,2017M12,plazas_estimadas,114285.0
08,Barcelona,2018,1,2018M01,establecimientos_abiertos_estimados,1053.0
08,Barcelona,2018,1,2018M01,grado_ocupacion_habitaciones_pct,55.25
08,Barcelona,2018,1,2018M01,grado_ocupacion_plazas_fin_semana_pct,45.66
08,Barcelona,2018,1,2018M01,grado_ocupacion_plazas_pct,44.8
08,Barcelona,2018,1,2018M01,habitaciones_estimadas,58049.0
08,Barcelona,2018,1,2018M01,personal_empleado,17308.0
08,Barcelona,2018,1,2018M01,plazas_estimadas,115635.0
