codigo_provincia,provincia,anio,valor_tasado_m2,valor_tasado_variacion_pct
35,"Palmas, Las",2024,1858.02,5.151
35,"Palmas, Las",2025,2048.65,10.26
36,Pontevedra,1995,587.65,
36,Pontevedra,1996,573.9,-2.34
36,Pontevedra,1997,600.12,4.569
36,Pontevedra,1998,624.48,4.059
36,Pontevedra,1999,665.02,6.492
36,Pontevedra,2000,730.9,9.906
36,Pontevedra,2001,807.65,10.501
36,Pontevedra,2002,913.15,13.063
36,Pontevedra,2003,1006.15,10.185
36,Pontevedra,2004,1144.05,13.706
36,Pontevedra,2005,1347.45,17.779
36,Pontevedra,2006,1556.62,15.523
36,Pontevedra,2007,1688.95,8.501
36,Pontevedra,2008,1705.38,0.973
36,Pontevedra,2009,1644.35,-3.579
36,Pontevedra,2010,1590.68,-3.264
36,Pontevedra,2011,1482.15,-6.823
36,Pontevedra,2012,1293.18,-12.75
36,Pontevedra,2013,1268.9,-1.878
36,Pontevedra,2014,1245.75,-1.824
36,Pontevedra,2015,1216.82,-2.322
36,Pontevedra,2016,1229.4,1.034
36,Pontevedra,2017,1229.0,-0.033
36,Pontevedra,2018,1238.88,0.804
36,Pontevedra,2019,1262.42,1.9
36,Pontevedra,2020,1262.25,-0.013
36,Pontevedra,2021,1284.65,1.775
36,Pontevedra,2022,1351.08,5.171
36,Pontevedra,2023,1396.02,3.326
36,Pontevedra,2024,1486.6,6.488
36,Pontevedra,2025,1636.8,10.104
37,Salamanca,1995,639.78,
37,Salamanca,1996,626.5,-2.076
37,Salamanca,1997,674.72,7.697
37,Salamanca,1998,696.65,3.25
37,Salamanca,1999,740.25,6.259
37,Salamanca,2000,813.1,9.841
37,Salamanca,2001,888.98,9.332
37,Salamanca,2002,936.2,5.312
37,Salamanca,2003,1042.68,11.374
37,Salamanca,2004,1225.68,17.551
37,Salamanca,2005,1383.95,12.913
37,Salamanca,2006,1500.55,8.425
37,Salamanca,2007,1583.08,5.5
37,Salamanca,2008,1588.58,0.347
37,Salamanca,2009,1469.32,-7.507
37,Salamanca,2010,1440.75,-1.944
37,Salamanca,2011,1400.55,-2.79
37,Salamanca,2012,1305.3,-6.801
37,Salamanca,2013,1226.85,-6.01
37,Salamanca,2014,1183.75,-3.513
37,Salamanca,2015,1206.12,1.89
37,Salamanca,2016,1203.4,-0.226
37,Salamanca,2017,1194.75,-0.719
37,Salamanca,2018,1170.02,-2.07
37,Salamanca,2019,1183.72,1.171
37,Salamanca,2020,1185.5,0.15
37,Salamanca,2021,1162.62,-1.93
37,Salamanca,2022,1192.8,2.596
37,Salamanca,2023,1199.03,0.522
37,Salamanca,2024,1217.55,1.545
37,Salamanca,2025,1334.08,9.571
38,Santa Cruz de Tenerife,1995,584.88,
38,Santa Cruz de Tenerife,1996,606.0,3.611
38,Santa Cruz de Tenerife,1997,646.78,6.729
38,Santa Cruz de Tenerife,1998,706.82,9.283
38,Santa Cruz de Tenerife,1999,791.02,11.913
38,Santa Cruz de Tenerife,2000,909.98,15.039
38,Santa Cruz de Tenerife,2001,1013.78,11.407
38,Santa Cruz de Tenerife,2002,1101.75,8.677
38,Santa Cruz de Tenerife,2003,1227.47,11.411
38,Santa Cruz de Tenerife,2004,1370.95,11.689
38,Santa Cruz de Tenerife,2005,1539.1,12.265
38,Santa Cruz de Tenerife,2006,1646.1,6.952
38,Santa Cruz de Tenerife,2007,1729.78,5.084
38,Santa Cruz de Tenerife,2008,1712.58,-0.994
38,Santa Cruz de Tenerife,2009,1586.45,-7.365
38,Santa Cruz de Tenerife,2010,1510.8,-4.769
38,Santa Cruz de Tenerife,2011,1484.28,-1.755
38,Santa Cruz de Tenerife,2012,1374.48,-7.398
38,Santa Cruz de Tenerife,2013,1232.68,-10.317
38,Santa Cruz de Tenerife,2014,1220.18,-1.014
38,Santa Cruz de Tenerife,2015,1261.95,3.423
38,Santa Cruz de Tenerife,2016,1274.95,1.03
38,Santa Cruz de Tenerife,2017,1317.75,3.357
38,Santa Cruz de Tenerife,2018,1371.78,4.1
38,Santa Cruz de Tenerife,2019,1429.82,4.231
38,Santa Cruz de Tenerife,2020,1427.52,-0.161
38,Santa Cruz de Tenerife,2021,1452.6,1.757
38,Santa Cruz de Tenerife,2022,1515.68,4.343
38,Santa Cruz de Tenerife,2023,1654.92,9.187
38,Santa Cruz de Tenerife,2024,1806.4,9.153
38,Santa Cruz de Tenerife,2025,2040.1,12.937
39,Cantabria,1995,737.82,
39,Cantabria,1996,745.52,1.044
39,Cantabria,1997,764.18,2.503
39,Cantabria,1998,771.47,0.954
39,Cantabria,1999,821.78,6.521
39,Cantabria,2000,920.82,12.052
39,Cantabria,2001,1080.7,17.363
39,Cantabria,2002,1226.4,13.482
39,Cantabria,2003,1363.98,11.218
39,Cantabria,2004,1512.52,10.89
39,Cantabria,2005,1686.7,11.516
39,Cantabria,2006,1906.58,13.036
39,Cantabria,2007,2039.25,6.959
39,Cantabria,2008,2024.25,-0.736
39,Cantabria,2009,1832.15,-9.49
39,Cantabria,2010,1855.5,1.274
39,Cantabria,2011,1782.58,-3.93
39,Cantabria,2012,1716.55,-3.704
39,Cantabria,2013,1538.72,-10.36
39,Cantabria,2014,1496.72,-2.73
39,Cantabria,2015,1477.9,-1.257
39,Cantabria,2016,1465.52,-0.838
39,Cantabria,2017,1478.62,0.894
39,Cantabria,2018,1448.72,-2.022
39,Cantabria,2019,1465.92,1.187
39,Cantabria,2020,1437.4,-1.946
39,Cantabria,2021,1464.4,1.878
39,Cantabria,2022,1511.15,3.192
39,Cantabria,2023,1547.1,2.379
39,Cantabria,2024,1654.68,6.954
39,Cantabria,2025,1885.57,13.954
40,Segovia,1995,633.98,
40,Segovia,1996,653.58,3.092
40,Segovia,1997,649.75,-0.586
40,Segovia,1998,686.38,5.638
40,Segovia,1999,708.6,3.237
40,Segovia,2000,743.35,4.904
40,Segovia,2001,831.78,11.896
40,Segovia,2002,935.35,12.452
40,Segovia,2003,1061.12,13.446
40,Segovia,2004,1244.45,17.277
40,Segovia,2005,1361.1,9.374
40,Segovia,2006,1488.85,9.386
40,Segovia,2007,1585.4,6.485
40,Segovia,2008,1580.82,-0.289
40,Segovia,2009,1459.22,-7.692
40,Segovia,2010,1412.85,-3.178
40,Segovia,2011,1319.55,-6.604
40,Segovia,2013,1108.88,-15.965
40,Segovia,2014,1055.97,-4.771
40,Segovia,2015,1014.7,-3.908
40,Segovia,2016,980.7,-3.351
40,Segovia,2017,978.28,-0.247
40,Segovia,2018,980.5,0.227
40,Segovia,2019,975.58,-0.502
40,Segovia,2020,973.68,-0.195
40,Segovia,2021,977.95,0.439
40,Segovia,2022,1042.03,6.552
40,Segovia,2023,1110.35,6.556
40,Segovia,2024,1164.65,4.89
40,Segovia,2025,1316.38,13.028
41,Sevilla,1995,502.8,
41,Sevilla,1996,501.08,-0.342
41,Sevilla,1997,510.08,1.796
41,Sevilla,1998,534.3,4.748
41,Sevilla,1999,573.08,7.258
41,Sevilla,2000,641.22,11.89
41,Sevilla,2001,748.85,16.785
41,Sevilla,2002,869.98,16.175
41,Sevilla,2003,1021.2,17.382
41,Sevilla,2004,1281.78,25.517
41,Sevilla,2005,1453.88,13.427
41,Sevilla,2006,1600.48,10.083
41,Sevilla,2007,1708.12,6.725
41,Sevilla,2008,1777.32,4.051
41,Sevilla,2009,1710.28,-3.772
41,Sevilla,2010,1647.88,-3.649
41,Sevilla,2011,1576.4,-4.338
41,Sevilla,2012,1413.92,-10.307
41,Sevilla,2013,1296.0,-8.34
41,Sevilla,2014,1257.55,-2.967
41,Sevilla,2015,1271.35,1.097
41,Sevilla,2016,1230.22,-3.235
41,Sevilla,2017,1253.38,1.883
41,Sevilla,2018,1266.62,1.056
41,Sevilla,2019,1312.4,3.614
41,Sevilla,2020,1316.05,0.278
41,Sevilla,2021,1340.02,1.821
41,Sevilla,2022,1398.55,4.368
41,Sevilla,2023,1493.25,6.771
41,Sevilla,2024,1562.02,4.605
41,Sevilla,2025,1698.15,8.715
42,Soria,1995,718.08,
42,Soria,1996,707.78,-1.434
42,Soria,1997,697.78,-1.413
42,Soria,1998,755.68,8.298
42,Soria,1999,753.62,-0.273
42,Soria,2000,820.35,8.855
42,Soria,2001,887.38,8.171
42,Soria,2002,958.2,7.981
42,Soria,2003,1011.38,5.55
42,Soria,2004,1104.0,9.158
42,Soria,2005,1203.47,9.01
42,Soria,2006,1335.0,10.929
42,Soria,2007,1357.9,1.715
42,Soria,2008,1360.28,0.175
42,Soria,2009,1330.25,-2.208
42,Soria,2010,1357.5,2.048
42,Soria,2011,1347.22,-0.757
42,Soria,2013,1122.28,-16.697
42,Soria,2014,1079.62,-3.801
42,Soria,2015,1073.53,-0.564
42,Soria,2016,1057.38,-1.504
42,Soria,2017,1027.82,-2.796
42,Soria,2018,1019.47,-0.812
42,Soria,2019,972.75,-4.583
42,Soria,2020,929.1,-4.487
42,Soria,2021,897.28,-3.425
42,Soria,2022,915.65,2.047
42,Soria,2023,929.88,1.554
42,Soria,2024,962.0,3.454
42,Soria,2025,1039.3,8.035
43,Tarragona,1995,497.5,
43,Tarragona,1996,506.72,1.853
43,Tarragona,1997,507.15,0.085
43,Tarragona,1998,539.48,6.375
43,Tarragona,1999,607.3,12.571
43,Tarragona,2000,688.25,13.329
43,Tarragona,2001,783.42,13.828
43,Tarragona,2002,928.3,18.493
43,Tarragona,2003,1124.05,21.087
43,Tarragona,2004,1423.88,26.674
43,Tarragona,2005,1602.32,12.532
43,Tarragona,2006,1740.48,8.622
43,Tarragona,2007,1877.42,7.868
43,Tarragona,2008,1941.4,3.408
43,Tarragona,2009,1793.02,-7.643
43,Tarragona,2010,1743.32,-2.772
43,Tarragona,2011,1641.35,-5.849
43,Tarragona,2012,1448.65,-11.74
43,Tarragona,2013,1284.05,-11.362
43,Tarragona,2014,1233.8,-3.913
43,Tarragona,2015,1228.32,-0.444
43,Tarragona,2016,1232.25,0.32
43,Tarragona,2017,1246.65,1.169
43,Tarragona,2018,1261.6,1.199
43,Tarragona,2019,1281.75,1.597
43,Tarragona,2020,1252.62,-2.273
43,Tarragona,2021,1310.55,4.625
43,Tarragona,2022,1372.42,4.721
43,Tarragona,2023,1400.88,2.074
43,Tarragona,2024,1490.18,6.375
43,Tarragona,2025,1641.95,10.185
44,Teruel,1995,448.22,
44,Teruel,1996,450.62,0.535
44,Teruel,1997,477.05,5.865
44,Teruel,1998,480.75,0.776
44,Teruel,1999,515.48,7.224
44,Teruel,2000,588.35,14.136
44,Teruel,2001,633.28,7.637
44,Teruel,2002,691.58,9.206
44,Teruel,2003,753.55,8.961
44,Teruel,2004,797.4,5.819
44,Teruel,2005,864.05,8.358
44,Teruel,2006,958.78,10.963
44,Teruel,2007,1003.22,4.635
44,Teruel,2008,1057.5,5.411
44,Teruel,2009,1015.85,-3.939
44,Teruel,2010,993.42,-2.208
44,Teruel,2013,837.0,-15.746
44,Teruel,2014,802.72,-4.096
44,Teruel,2015,799.92,-0.349
44,Teruel,2016,797.78,-0.268
44,Teruel,2017,794.15,-0.455
44,Teruel,2018,800.82,0.84
44,Teruel,2019,776.15,-3.081
44,Teruel,2020,757.55,-2.396
44,Teruel,2021,760.15,0.343
44,Teruel,2022,774.32,1.864
44,Teruel,2023,790.58,2.1
44,Teruel,2024,864.45,9.344
44,Teruel,2025,931.38,7.742
45,Toledo,1995,469.7,
45,Toledo,1996,463.12,-1.401
45,Toledo,1997,471.58,1.827
45,Toledo,1998,481.85,2.178
45,Toledo,1999,498.08,3.368
45,Toledo,2000,550.8,10.585
45,Toledo,2001,615.02,11.659
45,Toledo,2002,722.32,17.447
45,Toledo,2003,876.08,21.287
45,Toledo,2004,1093.12,24.774
45,Toledo,2005,1282.12,17.29
45,Toledo,2006,1396.52,8.923
45,Toledo,2007,1460.2,4.56
45,Toledo,2008,1441.5,-1.281
45,Toledo,2009,1248.5,-13.389
45,Toledo,2010,1212.88,-2.853
45,Toledo,2011,1145.25,-5.576
45,Toledo,2012,1042.38,-8.982
45,Toledo,2013,895.92,-14.051
45,Toledo,2014,817.78,-8.722
45,Toledo,2015,808.45,-1.141
45,Toledo,2016,806.1,-0.291
45,Toledo,2017,799.62,-0.804
45,Toledo,2018,811.5,1.486
45,Toledo,2019,836.55,3.087
45,Toledo,2020,834.53,-0.241
45,Toledo,2021,857.15,2.711
45,Toledo,2022,890.4,3.879
45,Toledo,2023,931.62,4.629
45,Toledo,2024,974.38,4.59
45,Toledo,2025,1091.55,12.025
46,Valencia/València,1995,466.92,
46,Valencia/València,1996,489.45,4.825
46,Valencia/València,1997,508.0,3.79
46,Valencia/València,1998,539.2,6.142
46,Valencia/València,1999,602.55,11.749
46,Valencia/València,2000,671.18,11.39
46,Valencia/València,2001,751.48,11.964
46,Valencia/València,2002,846.65,12.664
46,Valencia/València,2003,962.85,13.725
46,Valencia/València,2004,1097.85,14.021
46,Valencia/València,2005,1298.25,18.254
46,Valencia/València,2006,1461.58,12.581
46,Valencia/València,2007,1556.75,6.511
46,Valencia/València,2008,1624.55,4.355
46,Valencia/València,2009,1522.65,-6.273
46,Valencia/València,2010,1419.92,-6.747
46,Valencia/València,2011,1321.42,-6.937
46,Valencia/València,2012,1165.52,-11.798
46,Valencia/València,2013,1092.32,-6.28
46,Valencia/València,2014,1065.65,-2.442
46,Valencia/València,2015,1071.3,0.53
46,Valencia/València,2016,1099.5,2.632
46,Valencia/València,2017,1089.6,-0.9
46,Valencia/València,2018,1127.45,3.474
46,Valencia/València,2019,1182.18,4.854
46,Valencia/València,2020,1176.9,-0.447
46,Valencia/València,2021,1228.65,4.397
46,Valencia/València,2022,1299.3,5.75
46,Valencia/València,2023,1379.75,6.192
46,Valencia/València,2024,1504.35,9.031
46,Valencia/València,2025,1724.68,14.646
47,Valladolid,1995,670.8,
47,Valladolid,1996,678.68,1.175
47,Valladolid,1997,670.15,-1.257
47,Valladolid,1998,695.45,3.775
47,Valladolid,1999,763.28,9.753
47,Valladolid,2000,840.3,10.091
47,Valladolid,2001,937.92,11.617
47,Valladolid,2002,1012.55,7.957
47,Valladolid,2003,1086.18,7.272
47,Valladolid,2004,1275.85,17.462
47,Valladolid,2005,1461.45,14.547
47,Valladolid,2006,1582.3,8.269
47,Valladolid,2007,1660.65,4.952
47,Valladolid,2008,1652.32,-0.502
47,Valladolid,2009,1543.62,-6.579
47,Valladolid,2010,1513.4,-1.958
47,Valladolid,2011,1387.65,-8.309
47,Valladolid,2012,1311.55,-5.484
47,Valladolid,2013,1212.97,-7.516
47,Valladolid,2014,1162.58,-4.154
47,Valladolid,2015,1150.45,-1.043
47,Valladolid,2016,1159.07,0.749
47,Valladolid,2017,1171.75,1.094
47,Valladolid,2018,1201.6,2.547
47,Valladolid,2019,1239.3,3.137
47,Valladolid,2020,1225.45,-1.118
47,Valladolid,2021,1253.03,2.251
47,Valladolid,2022,1276.82,1.899
47,Valladolid,2023,1286.92,0.791
47,Valladolid,2024,1337.02,3.893
47,Valladolid,2025,1457.8,9.034
48,Bizkaia,1995,900.4,
48,Bizkaia,1996,934.65,3.804
48,Bizkaia,1997,933.4,-0.134
48,Bizkaia,1998,999.42,7.073
48,Bizkaia,1999,1152.85,15.352
48,Bizkaia,2000,1386.98,20.309
48,Bizkaia,2001,1622.95,17.013
48,Bizkaia,2002,1832.0,12.881
48,Bizkaia,2003,2093.62,14.281
48,Bizkaia,2004,2262.32,8.058
48,Bizkaia,2005,2515.38,11.186
48,Bizkaia,2006,2797.78,11.227
48,Bizkaia,2007,3003.68,7.359
48,Bizkaia,2008,3045.6,1.396
48,Bizkaia,2009,2788.08,-8.455
48,Bizkaia,2010,2680.52,-3.858
48,Bizkaia,2011,2579.68,-3.762
48,Bizkaia,2012,2488.3,-3.542
48,Bizkaia,2013,2506.95,0.75
48,Bizkaia,2014,2393.12,-4.541
48,Bizkaia,2015,2362.15,-1.294
48,Bizkaia,2016,2337.93,-1.025
48,Bizkaia,2017,2342.52,0.196
48,Bizkaia,2018,2315.58,-1.15
48,Bizkaia,2019,2358.88,1.87
48,Bizkaia,2020,2325.12,-1.431
48,Bizkaia,2021,2371.35,1.988
48,Bizkaia,2022,2457.35,3.627
48,Bizkaia,2023,2474.72,0.707
48,Bizkaia,2024,2526.57,2.095
48,Bizkaia,2025,2764.18,9.404
49,Zamora,1995,504.25,
49,Zamora,1996,506.35,0.416
49,Zamora,1997,511.52,1.021
49,Zamora,1998,524.02,2.444
49,Zamora,1999,561.48,7.149
49,Zamora,2000,597.78,6.465
49,Zamora,2001,651.75,9.028
49,Zamora,2002,701.72,7.667
49,Zamora,2003,756.1,7.75
49,Zamora,2004,871.8,15.302
49,Zamora,2005,997.25,14.39
49,Zamora,2006,1122.05,12.514
49,Zamora,2007,1198.75,6.836
49,Zamora,2008,1214.85,1.343
49,Zamora,2009,1071.42,-11.806
49,Zamora,2010,1100.3,2.695
49,Zamora,2011,1060.1,-3.654
49,Zamora,2012,986.6,-6.933
49,Zamora,2013,902.62,-8.512
49,Zamora,2014,881.18,-2.375
49,Zamora,2015,856.78,-2.769
49,Zamora,2016,899.02,4.93
49,Zamora,2017,871.18,-3.097
49,Zamora,2018,853.6,-2.018
49,Zamora,2019,839.4,-1.664
49,Zamora,2020,838.02,-0.164
49,Zamora,2021,811.0,-3.224
49,Zamora,2022,792.5,-2.281
49,Zamora,2023,812.25,2.492
49,Zamora,2024,826.42,1.745
49,Zamora,2025,883.95,6.961
50,Zaragoza,1995,627.42,
50,Zaragoza,1996,625.83,-0.253
50,Zaragoza,1997,607.15,-2.985
50,Zaragoza,1998,654.6,7.815
50,Zaragoza,1999,765.72,16.975
50,Zaragoza,2000,902.8,17.902
50,Zaragoza,2001,1023.68,13.389
50,Zaragoza,2002,1178.62,15.136
50,Zaragoza,2003,1305.55,10.769
50,Zaragoza,2004,1514.0,15.966
50,Zaragoza,2005,1732.55,14.435
50,Zaragoza,2006,1987.1,14.692
50,Zaragoza,2007,2084.9,4.922
50,Zaragoza,2008,2059.68,-1.21
50,Zaragoza,2009,1880.93,-8.679
50,Zaragoza,2010,1806.18,-3.974
50,Zaragoza,2011,1641.52,-9.116
50,Zaragoza,2012,1449.65,-11.689
50,Zaragoza,2013,1283.45,-11.465
50,Zaragoza,2014,1221.7,-4.811
50,Zaragoza,2015,1258.03,2.974
50,Zaragoza,2016,1254.15,-0.308
50,Zaragoza,2017,1235.15,-1.515
50,Zaragoza,2018,1265.7,2.473
50,Zaragoza,2019,1314.25,3.836
50,Zaragoza,2020,1289.05,-1.917
50,Zaragoza,2021,1297.58,0.662
50,Zaragoza,2022,1383.32,6.608
50,Zaragoza,2023,1425.28,3.033
50,Zaragoza,2024,1529.8,7.333
50,Zaragoza,2025,1728.7,13.002
51,Ceuta,2004,1311.72,
51,Ceuta,2005,1464.45,11.643
51,Ceuta,2006,1639.08,11.925
51,Ceuta,2007,1798.55,9.729
51,Ceuta,2008,1887.7,4.957
51,Ceuta,2009,1846.05,-2.206
51,Ceuta,2010,1818.38,-1.499
51,Ceuta,2011,1819.18,0.044
51,Ceuta,2012,1777.85,-2.272
51,Ceuta,2013,1735.2,-2.399
51,Ceuta,2014,1778.22,2.479
51,Ceuta,2015,1720.62,-3.239
51,Ceuta,2016,1721.48,0.05
51,Ceuta,2017,1773.15,3.001
51,Ceuta,2018,1729.38,-2.468
51,Ceuta,2019,1744.65,0.883
51,Ceuta,2020,1770.8,1.499
51,Ceuta,2021,1782.38,0.654
51,Ceuta,2022,1841.75,3.331
51,Ceuta,2023,1843.35,0.087
51,Ceuta,2024,1945.0,5.514
51,Ceuta,2025,2085.55,7.226
52,Melilla,2004,1071.15,
52,Melilla,2005,1193.18,11.392
52,Melilla,2006,1358.35,13.843
52,Melilla,2007,1477.32,8.758
52,Melilla,2008,1589.18,7.572
52,Melilla,2009,1600.48,0.711
52,Melilla,2010,1620.1,1.226
52,Melilla,2011,1623.55,0.213
52,Melilla,2012,1623.1,-0.028
52,Melilla,2014,1461.15,-9.978
52,Melilla,2015,1467.6,0.441
52,Melilla,2016,1488.92,1.453
52,Melilla,2017,1551.98,4.235
52,Melilla,2018,1607.12,3.553
52,Melilla,2019,1652.65,2.833
52,Melilla,2020,1653.42,0.047
52,Melilla,2021,1676.42,1.391
52,Melilla,2022,1772.5,5.731
52,Melilla,2023,1836.52,3.612
52,Melilla,2024,1903.28,3.635
52,Melilla,2025,1993.68,4.75
